innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2023-1345038,kolkata-knight-riders-vs-gujarat-titans-39th-match-1359513,Mohammed Shami,4,0,33,3,8.25,12,3,2,0,0,Gujarat Titans
1,indian-premier-league-2023-1345038,kolkata-knight-riders-vs-gujarat-titans-39th-match-1359513,Hardik Pandya,3,0,34,0,11.33,9,3,3,1,0,Gujarat Titans
1,indian-premier-league-2023-1345038,kolkata-knight-riders-vs-gujarat-titans-39th-match-1359513,Rashid Khan,4,0,54,0,13.50,3,3,4,1,0,Gujarat Titans
1,indian-premier-league-2023-1345038,kolkata-knight-riders-vs-gujarat-titans-39th-match-1359513,Josh Little,4,0,25,2,6.25,12,2,1,0,0,Gujarat Titans
1,indian-premier-league-2023-1345038,kolkata-knight-riders-vs-gujarat-titans-39th-match-1359513,Noor Ahmad,4,0,21,2,5.25,12,1,1,1,0,Gujarat Titans
1,indian-premier-league-2023-1345038,kolkata-knight-riders-vs-gujarat-titans-39th-match-1359513,Mohit Sharma,1,0,12,0,12.00,1,0,1,0,0,Gujarat Titans
2,indian-premier-league-2023-1345038,kolkata-knight-riders-vs-gujarat-titans-39th-match-1359513,Harshit Rana,3,0,25,1,8.33,6,4,0,1,0,Kolkata Knight Riders
2,indian-premier-league-2023-1345038,kolkata-knight-riders-vs-gujarat-titans-39th-match-1359513,Andre Russell,3,0,29,1,9.66,6,3,1,1,0,Kolkata Knight Riders
2,indian-premier-league-2023-1345038,kolkata-knight-riders-vs-gujarat-titans-39th-match-1359513,Varun Chakravarthy,4,0,42,0,10.50,7,3,3,0,0,Kolkata Knight Riders
2,indian-premier-league-2023-1345038,kolkata-knight-riders-vs-gujarat-titans-39th-match-1359513,Suyash Sharma,4,0,37,0,9.25,7,3,2,0,0,Kolkata Knight Riders
2,indian-premier-league-2023-1345038,kolkata-knight-riders-vs-gujarat-titans-39th-match-1359513,Sunil Narine,3,0,24,1,8.00,3,1,1,0,0,Kolkata Knight Riders
2,indian-premier-league-2023-1345038,kolkata-knight-riders-vs-gujarat-titans-39th-match-1359513,Nitish Rana,0.5,0,14,0,16.80,0,1,1,1,0,Kolkata Knight Riders
