innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2023-1345038,sunrisers-hyderabad-vs-kolkata-knight-riders-47th-match-1359521,Bhuvneshwar Kumar,4,0,33,1,8.25,12,6,0,1,0,Sunrisers Hyderabad
1,indian-premier-league-2023-1345038,sunrisers-hyderabad-vs-kolkata-knight-riders-47th-match-1359521,Marco Jansen,3,0,24,2,8.00,7,3,0,0,1,Sunrisers Hyderabad
1,indian-premier-league-2023-1345038,sunrisers-hyderabad-vs-kolkata-knight-riders-47th-match-1359521,Kartik Tyagi,2,0,30,1,15.00,5,3,2,2,1,Sunrisers Hyderabad
1,indian-premier-league-2023-1345038,sunrisers-hyderabad-vs-kolkata-knight-riders-47th-match-1359521,Aiden Markram,3,0,24,1,8.00,5,2,1,0,0,Sunrisers Hyderabad
1,indian-premier-league-2023-1345038,sunrisers-hyderabad-vs-kolkata-knight-riders-47th-match-1359521,T Natarajan,4,0,30,2,7.50,9,1,1,2,0,Sunrisers Hyderabad
1,indian-premier-league-2023-1345038,sunrisers-hyderabad-vs-kolkata-knight-riders-47th-match-1359521,Mayank Markande,4,0,29,1,7.25,8,1,2,0,0,Sunrisers Hyderabad
2,indian-premier-league-2023-1345038,sunrisers-hyderabad-vs-kolkata-knight-riders-47th-match-1359521,Harshit Rana,4,0,27,1,6.75,13,1,2,2,0,Kolkata Knight Riders
2,indian-premier-league-2023-1345038,sunrisers-hyderabad-vs-kolkata-knight-riders-47th-match-1359521,Vaibhav Arora,3,0,32,2,10.66,6,5,0,1,2,Kolkata Knight Riders
2,indian-premier-league-2023-1345038,sunrisers-hyderabad-vs-kolkata-knight-riders-47th-match-1359521,Shardul Thakur,3,0,23,2,7.66,6,3,0,0,0,Kolkata Knight Riders
2,indian-premier-league-2023-1345038,sunrisers-hyderabad-vs-kolkata-knight-riders-47th-match-1359521,Andre Russell,1,0,15,1,15.00,4,2,1,0,1,Kolkata Knight Riders
2,indian-premier-league-2023-1345038,sunrisers-hyderabad-vs-kolkata-knight-riders-47th-match-1359521,Anukul Roy,3,0,26,1,8.66,6,1,2,1,0,Kolkata Knight Riders
2,indian-premier-league-2023-1345038,sunrisers-hyderabad-vs-kolkata-knight-riders-47th-match-1359521,Sunil Narine,2,0,16,0,8.00,1,1,0,0,0,Kolkata Knight Riders
2,indian-premier-league-2023-1345038,sunrisers-hyderabad-vs-kolkata-knight-riders-47th-match-1359521,Varun Chakravarthy,4,0,20,1,5.00,12,2,0,0,0,Kolkata Knight Riders
