innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2023-1345038,rajasthan-royals-vs-royal-challengers-bangalore-60th-match-1359534,Sandeep Sharma,4,0,34,1,8.50,4,4,0,1,0,Rajasthan Royals
1,indian-premier-league-2023-1345038,rajasthan-royals-vs-royal-challengers-bangalore-60th-match-1359534,Adam Zampa,4,0,25,2,6.25,10,2,1,0,0,Rajasthan Royals
1,indian-premier-league-2023-1345038,rajasthan-royals-vs-royal-challengers-bangalore-60th-match-1359534,Yuzvendra Chahal,4,0,37,0,9.25,4,3,1,1,0,Rajasthan Royals
1,indian-premier-league-2023-1345038,rajasthan-royals-vs-royal-challengers-bangalore-60th-match-1359534,Ravichandran Ashwin,4,0,33,0,8.25,5,1,2,1,0,Rajasthan Royals
1,indian-premier-league-2023-1345038,rajasthan-royals-vs-royal-challengers-bangalore-60th-match-1359534,KM Asif,4,0,42,2,10.50,8,2,3,1,0,Rajasthan Royals
2,indian-premier-league-2023-1345038,rajasthan-royals-vs-royal-challengers-bangalore-60th-match-1359534,Mohammed Siraj,2,0,10,1,5.00,9,2,0,1,0,Royal Challengers Bangalore
2,indian-premier-league-2023-1345038,rajasthan-royals-vs-royal-challengers-bangalore-60th-match-1359534,Wayne Parnell,3,0,10,3,3.33,12,1,0,1,0,Royal Challengers Bangalore
2,indian-premier-league-2023-1345038,rajasthan-royals-vs-royal-challengers-bangalore-60th-match-1359534,Michael Bracewell,3,0,16,2,5.33,10,1,1,0,0,Royal Challengers Bangalore
2,indian-premier-league-2023-1345038,rajasthan-royals-vs-royal-challengers-bangalore-60th-match-1359534,Karn Sharma,1.3,0,19,2,12.66,5,0,3,0,0,Royal Challengers Bangalore
2,indian-premier-league-2023-1345038,rajasthan-royals-vs-royal-challengers-bangalore-60th-match-1359534,Glenn Maxwell,1,0,3,1,3.00,4,0,0,0,0,Royal Challengers Bangalore
