innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2023-1345038,delhi-capitals-vs-chennai-super-kings-67th-match-1359541,Khaleel Ahmed,4,0,45,1,11.25,9,4,3,2,1,Delhi Capitals
1,indian-premier-league-2023-1345038,delhi-capitals-vs-chennai-super-kings-67th-match-1359541,Lalit Yadav,2,0,32,0,16.00,1,3,2,2,0,Delhi Capitals
1,indian-premier-league-2023-1345038,delhi-capitals-vs-chennai-super-kings-67th-match-1359541,Axar Patel,3,0,32,0,10.66,3,0,3,0,0,Delhi Capitals
1,indian-premier-league-2023-1345038,delhi-capitals-vs-chennai-super-kings-67th-match-1359541,Anrich Nortje,4,0,43,1,10.75,8,4,3,0,0,Delhi Capitals
1,indian-premier-league-2023-1345038,delhi-capitals-vs-chennai-super-kings-67th-match-1359541,Chetan Sakariya,4,0,36,1,9.00,9,5,0,3,1,Delhi Capitals
1,indian-premier-league-2023-1345038,delhi-capitals-vs-chennai-super-kings-67th-match-1359541,Kuldeep Yadav,3,0,34,0,11.33,2,1,3,0,0,Delhi Capitals
2,indian-premier-league-2023-1345038,delhi-capitals-vs-chennai-super-kings-67th-match-1359541,Deepak Chahar,4,0,22,3,5.50,14,2,1,0,0,Chennai Super Kings
2,indian-premier-league-2023-1345038,delhi-capitals-vs-chennai-super-kings-67th-match-1359541,Tushar Deshpande,4,0,26,1,6.50,12,4,0,1,0,Chennai Super Kings
2,indian-premier-league-2023-1345038,delhi-capitals-vs-chennai-super-kings-67th-match-1359541,Maheesh Theekshana,4,1,23,2,5.75,11,1,1,0,0,Chennai Super Kings
2,indian-premier-league-2023-1345038,delhi-capitals-vs-chennai-super-kings-67th-match-1359541,Ravindra Jadeja,4,0,50,1,12.50,4,3,4,1,0,Chennai Super Kings
2,indian-premier-league-2023-1345038,delhi-capitals-vs-chennai-super-kings-67th-match-1359541,Matheesha Pathirana,4,0,22,2,5.50,11,1,0,5,0,Chennai Super Kings
