innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2023-1345038,sunrisers-hyderabad-vs-royal-challengers-bangalore-65th-match-1359539,Abhishek Sharma,c Lomror b Bracewell,11,14,22,2,0,78.57,Sunrisers Hyderabad
1,indian-premier-league-2023-1345038,sunrisers-hyderabad-vs-royal-challengers-bangalore-65th-match-1359539,Rahul Tripathi,c Patel b Bracewell,15,12,25,2,1,125.00,Sunrisers Hyderabad
1,indian-premier-league-2023-1345038,sunrisers-hyderabad-vs-royal-challengers-bangalore-65th-match-1359539,Aiden Markram (c), b Shahbaz Ahmed,18,20,37,0,0,90.00,Sunrisers Hyderabad
1,indian-premier-league-2023-1345038,sunrisers-hyderabad-vs-royal-challengers-bangalore-65th-match-1359539,Heinrich Klaasen, b Patel,104,51,62,8,6,203.92,Sunrisers Hyderabad
1,indian-premier-league-2023-1345038,sunrisers-hyderabad-vs-royal-challengers-bangalore-65th-match-1359539,Harry Brook,not out ,27,19,37,2,1,142.10,Sunrisers Hyderabad
1,indian-premier-league-2023-1345038,sunrisers-hyderabad-vs-royal-challengers-bangalore-65th-match-1359539,Glenn Phillips,c Parnell b Mohammed Siraj,5,4,10,1,0,125.00,Sunrisers Hyderabad
2,indian-premier-league-2023-1345038,sunrisers-hyderabad-vs-royal-challengers-bangalore-65th-match-1359539,Virat Kohli,c Phillips b Kumar,100,63,82,12,4,158.73,Royal Challengers Bangalore
2,indian-premier-league-2023-1345038,sunrisers-hyderabad-vs-royal-challengers-bangalore-65th-match-1359539,Faf du Plessis (c),c Tripathi b Natarajan,71,47,86,7,2,151.06,Royal Challengers Bangalore
2,indian-premier-league-2023-1345038,sunrisers-hyderabad-vs-royal-challengers-bangalore-65th-match-1359539,Glenn Maxwell,not out ,5,3,11,1,0,166.66,Royal Challengers Bangalore
2,indian-premier-league-2023-1345038,sunrisers-hyderabad-vs-royal-challengers-bangalore-65th-match-1359539,Michael Bracewell,not out ,4,4,6,0,0,100.00,Royal Challengers Bangalore
