innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2023-1345038,mumbai-indians-vs-rajasthan-royals-42nd-match-1359516,Cameron Green,3,0,31,0,10.33,10,2,2,4,0,Mumbai Indians
1,indian-premier-league-2023-1345038,mumbai-indians-vs-rajasthan-royals-42nd-match-1359516,Jofra Archer,4,0,35,1,8.75,16,2,3,3,1,Mumbai Indians
1,indian-premier-league-2023-1345038,mumbai-indians-vs-rajasthan-royals-42nd-match-1359516,Riley Meredith,4,0,51,1,12.75,7,9,1,2,0,Mumbai Indians
1,indian-premier-league-2023-1345038,mumbai-indians-vs-rajasthan-royals-42nd-match-1359516,Piyush Chawla,4,0,34,2,8.50,11,2,3,0,0,Mumbai Indians
1,indian-premier-league-2023-1345038,mumbai-indians-vs-rajasthan-royals-42nd-match-1359516,Kumar Kartikeya,2,0,14,0,7.00,6,1,1,0,0,Mumbai Indians
1,indian-premier-league-2023-1345038,mumbai-indians-vs-rajasthan-royals-42nd-match-1359516,Arshad Khan,3,0,39,3,13.00,5,4,2,3,0,Mumbai Indians
2,indian-premier-league-2023-1345038,mumbai-indians-vs-rajasthan-royals-42nd-match-1359516,Trent Boult,4,0,43,1,10.75,8,7,0,2,0,Rajasthan Royals
2,indian-premier-league-2023-1345038,mumbai-indians-vs-rajasthan-royals-42nd-match-1359516,Sandeep Sharma,4,0,35,1,8.75,5,3,1,2,0,Rajasthan Royals
2,indian-premier-league-2023-1345038,mumbai-indians-vs-rajasthan-royals-42nd-match-1359516,Ravichandran Ashwin,4,0,27,2,6.75,8,0,2,1,0,Rajasthan Royals
2,indian-premier-league-2023-1345038,mumbai-indians-vs-rajasthan-royals-42nd-match-1359516,Yuzvendra Chahal,3,0,32,0,10.66,5,3,2,0,0,Rajasthan Royals
2,indian-premier-league-2023-1345038,mumbai-indians-vs-rajasthan-royals-42nd-match-1359516,Jason Holder,3.3,0,55,0,15.71,4,5,4,2,0,Rajasthan Royals
2,indian-premier-league-2023-1345038,mumbai-indians-vs-rajasthan-royals-42nd-match-1359516,Kuldeep Sen,1,0,20,0,20.00,2,3,1,0,1,Rajasthan Royals
