innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2023-1345038,punjab-kings-vs-kolkata-knight-riders-2nd-match-1359476,Umesh Yadav,4,0,27,1,6.75,11,2,1,0,0,Kolkata Knight Riders
1,indian-premier-league-2023-1345038,punjab-kings-vs-kolkata-knight-riders-2nd-match-1359476,Tim Southee,4,0,54,2,13.50,7,6,3,0,0,Kolkata Knight Riders
1,indian-premier-league-2023-1345038,punjab-kings-vs-kolkata-knight-riders-2nd-match-1359476,Sunil Narine,4,0,40,1,10.00,8,3,2,1,0,Kolkata Knight Riders
1,indian-premier-league-2023-1345038,punjab-kings-vs-kolkata-knight-riders-2nd-match-1359476,Varun Chakravarthy,4,0,26,1,6.50,10,2,1,1,0,Kolkata Knight Riders
1,indian-premier-league-2023-1345038,punjab-kings-vs-kolkata-knight-riders-2nd-match-1359476,Shardul Thakur,4,0,43,0,10.75,7,4,2,0,1,Kolkata Knight Riders
2,indian-premier-league-2023-1345038,punjab-kings-vs-kolkata-knight-riders-2nd-match-1359476,Sam Curran,3,0,38,1,12.66,4,3,3,0,0,Punjab Kings
2,indian-premier-league-2023-1345038,punjab-kings-vs-kolkata-knight-riders-2nd-match-1359476,Arshdeep Singh,3,0,19,3,6.33,10,2,1,0,0,Punjab Kings
2,indian-premier-league-2023-1345038,punjab-kings-vs-kolkata-knight-riders-2nd-match-1359476,Nathan Ellis,3,0,27,1,9.00,8,2,1,0,2,Punjab Kings
2,indian-premier-league-2023-1345038,punjab-kings-vs-kolkata-knight-riders-2nd-match-1359476,Sikandar Raza,3,0,25,1,8.33,5,3,0,1,0,Punjab Kings
2,indian-premier-league-2023-1345038,punjab-kings-vs-kolkata-knight-riders-2nd-match-1359476,Rishi Dhawan,1,0,15,0,15.00,2,2,1,0,0,Punjab Kings
2,indian-premier-league-2023-1345038,punjab-kings-vs-kolkata-knight-riders-2nd-match-1359476,Rahul Chahar,2,0,12,1,6.00,5,0,1,0,0,Punjab Kings
2,indian-premier-league-2023-1345038,punjab-kings-vs-kolkata-knight-riders-2nd-match-1359476,Harpreet Brar,1,0,7,0,7.00,3,1,0,0,0,Punjab Kings
