innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2023-1345038,delhi-capitals-vs-gujarat-titans-7th-match-1359481,David Warner (c), b Joseph,37,32,48,7,0,115.62,Delhi Capitals
1,indian-premier-league-2023-1345038,delhi-capitals-vs-gujarat-titans-7th-match-1359481,Prithvi Shaw,c Joseph b Mohammed Shami,7,5,17,1,0,140.00,Delhi Capitals
1,indian-premier-league-2023-1345038,delhi-capitals-vs-gujarat-titans-7th-match-1359481,Mitchell Marsh, b Mohammed Shami,4,4,10,1,0,100.00,Delhi Capitals
1,indian-premier-league-2023-1345038,delhi-capitals-vs-gujarat-titans-7th-match-1359481,Sarfaraz Khan,c Little b Rashid Khan,30,34,66,2,0,88.23,Delhi Capitals
1,indian-premier-league-2023-1345038,delhi-capitals-vs-gujarat-titans-7th-match-1359481,Rilee Rossouw,c Tewatia b Joseph,0,1,4,0,0,0.00,Delhi Capitals
1,indian-premier-league-2023-1345038,delhi-capitals-vs-gujarat-titans-7th-match-1359481,Abishek Porel, b Rashid Khan,20,11,25,0,2,181.81,Delhi Capitals
1,indian-premier-league-2023-1345038,delhi-capitals-vs-gujarat-titans-7th-match-1359481,Axar Patel,c Miller b Mohammed Shami,36,22,33,2,3,163.63,Delhi Capitals
1,indian-premier-league-2023-1345038,delhi-capitals-vs-gujarat-titans-7th-match-1359481,Aman Hakim Khan,c Pandya b Rashid Khan,8,8,10,0,1,100.00,Delhi Capitals
1,indian-premier-league-2023-1345038,delhi-capitals-vs-gujarat-titans-7th-match-1359481,Kuldeep Yadav,not out ,1,1,7,0,0,100.00,Delhi Capitals
1,indian-premier-league-2023-1345038,delhi-capitals-vs-gujarat-titans-7th-match-1359481,Anrich Nortje,not out ,4,2,1,1,0,200.00,Delhi Capitals
2,indian-premier-league-2023-1345038,delhi-capitals-vs-gujarat-titans-7th-match-1359481,Wriddhiman Saha, b Nortje,14,7,9,2,1,200.00,Gujarat Titans
2,indian-premier-league-2023-1345038,delhi-capitals-vs-gujarat-titans-7th-match-1359481,Shubman Gill, b Nortje,14,13,19,3,0,107.69,Gujarat Titans
2,indian-premier-league-2023-1345038,delhi-capitals-vs-gujarat-titans-7th-match-1359481,Sai Sudharsan,not out ,62,48,92,4,2,129.16,Gujarat Titans
2,indian-premier-league-2023-1345038,delhi-capitals-vs-gujarat-titans-7th-match-1359481,Hardik Pandya (c),c Abishek Porel b Ahmed,5,4,12,1,0,125.00,Gujarat Titans
2,indian-premier-league-2023-1345038,delhi-capitals-vs-gujarat-titans-7th-match-1359481,Vijay Shankar,lbw b Marsh,29,23,40,3,0,126.08,Gujarat Titans
2,indian-premier-league-2023-1345038,delhi-capitals-vs-gujarat-titans-7th-match-1359481,David Miller,not out ,31,16,28,2,2,193.75,Gujarat Titans
