innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2023-1345038,lucknow-super-giants-vs-royal-challengers-bangalore-43rd-match-1359517,Virat Kohli,st Pooran b Ravi Bishnoi,31,30,42,3,0,103.33,Royal Challengers Bangalore
1,indian-premier-league-2023-1345038,lucknow-super-giants-vs-royal-challengers-bangalore-43rd-match-1359517,Faf du Plessis (c),c Pandya b Mishra,44,40,83,1,1,110.00,Royal Challengers Bangalore
1,indian-premier-league-2023-1345038,lucknow-super-giants-vs-royal-challengers-bangalore-43rd-match-1359517,Anuj Rawat,c Mayers b Gowtham,9,11,13,0,0,81.81,Royal Challengers Bangalore
1,indian-premier-league-2023-1345038,lucknow-super-giants-vs-royal-challengers-bangalore-43rd-match-1359517,Glenn Maxwell,lbw b Ravi Bishnoi,4,5,8,0,0,80.00,Royal Challengers Bangalore
1,indian-premier-league-2023-1345038,lucknow-super-giants-vs-royal-challengers-bangalore-43rd-match-1359517,Suyash Prabhudessai,c Gowtham b Mishra,6,7,10,0,0,85.71,Royal Challengers Bangalore
1,indian-premier-league-2023-1345038,lucknow-super-giants-vs-royal-challengers-bangalore-43rd-match-1359517,Dinesh Karthik,run out (Yash Thakur),16,11,25,1,1,145.45,Royal Challengers Bangalore
1,indian-premier-league-2023-1345038,lucknow-super-giants-vs-royal-challengers-bangalore-43rd-match-1359517,Mahipal Lomror,lbw b Naveen-ul-Haq,3,4,7,0,0,75.00,Royal Challengers Bangalore
1,indian-premier-league-2023-1345038,lucknow-super-giants-vs-royal-challengers-bangalore-43rd-match-1359517,Wanindu Hasaranga,not out ,8,7,14,1,0,114.28,Royal Challengers Bangalore
1,indian-premier-league-2023-1345038,lucknow-super-giants-vs-royal-challengers-bangalore-43rd-match-1359517,Karn Sharma,c Gowtham b Naveen-ul-Haq,2,2,5,0,0,100.00,Royal Challengers Bangalore
1,indian-premier-league-2023-1345038,lucknow-super-giants-vs-royal-challengers-bangalore-43rd-match-1359517,Mohammed Siraj,c Pooran b Naveen-ul-Haq,0,1,3,0,0,0.00,Royal Challengers Bangalore
1,indian-premier-league-2023-1345038,lucknow-super-giants-vs-royal-challengers-bangalore-43rd-match-1359517,Josh Hazlewood,not out ,1,2,3,0,0,50.00,Royal Challengers Bangalore
2,indian-premier-league-2023-1345038,lucknow-super-giants-vs-royal-challengers-bangalore-43rd-match-1359517,Kyle Mayers,c Anuj Rawat b Mohammed Siraj,0,2,3,0,0,0.00,Lucknow Super Giants
2,indian-premier-league-2023-1345038,lucknow-super-giants-vs-royal-challengers-bangalore-43rd-match-1359517,Ayush Badoni,c Kohli b Hazlewood,4,11,23,0,0,36.36,Lucknow Super Giants
2,indian-premier-league-2023-1345038,lucknow-super-giants-vs-royal-challengers-bangalore-43rd-match-1359517,Krunal Pandya,c Kohli b Maxwell,14,11,17,3,0,127.27,Lucknow Super Giants
2,indian-premier-league-2023-1345038,lucknow-super-giants-vs-royal-challengers-bangalore-43rd-match-1359517,Deepak Hooda,st Karthik b de Silva,1,2,13,0,0,50.00,Lucknow Super Giants
2,indian-premier-league-2023-1345038,lucknow-super-giants-vs-royal-challengers-bangalore-43rd-match-1359517,Marcus Stoinis,c Prabhudessai b Sharma,13,19,31,0,1,68.42,Lucknow Super Giants
2,indian-premier-league-2023-1345038,lucknow-super-giants-vs-royal-challengers-bangalore-43rd-match-1359517,Nicholas Pooran,c Lomror b Sharma,9,7,9,0,1,128.57,Lucknow Super Giants
2,indian-premier-league-2023-1345038,lucknow-super-giants-vs-royal-challengers-bangalore-43rd-match-1359517,Krishnappa Gowtham,run out (sub [R Sonu Yadav]/Karthik),23,13,20,1,2,176.92,Lucknow Super Giants
2,indian-premier-league-2023-1345038,lucknow-super-giants-vs-royal-challengers-bangalore-43rd-match-1359517,Ravi Bishnoi,run out (Patel/Karthik),5,10,19,0,0,50.00,Lucknow Super Giants
2,indian-premier-league-2023-1345038,lucknow-super-giants-vs-royal-challengers-bangalore-43rd-match-1359517,Amit Mishra,c Karthik b Patel,19,30,42,2,0,63.33,Lucknow Super Giants
2,indian-premier-league-2023-1345038,lucknow-super-giants-vs-royal-challengers-bangalore-43rd-match-1359517,Naveen-ul-Haq,c Karthik b Hazlewood,13,13,20,2,0,100.00,Lucknow Super Giants
2,indian-premier-league-2023-1345038,lucknow-super-giants-vs-royal-challengers-bangalore-43rd-match-1359517,KL Rahul (c),not out ,0,3,7,0,0,0.00,Lucknow Super Giants
