innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2023-1345038,rajasthan-royals-vs-punjab-kings-8th-match-1359482,Trent Boult,4,0,38,0,9.50,8,3,2,1,0,Rajasthan Royals
1,indian-premier-league-2023-1345038,rajasthan-royals-vs-punjab-kings-8th-match-1359482,KM Asif,4,0,54,0,13.50,7,5,3,3,1,Rajasthan Royals
1,indian-premier-league-2023-1345038,rajasthan-royals-vs-punjab-kings-8th-match-1359482,Ravichandran Ashwin,4,0,25,1,6.25,7,2,0,1,0,Rajasthan Royals
1,indian-premier-league-2023-1345038,rajasthan-royals-vs-punjab-kings-8th-match-1359482,Jason Holder,4,0,29,2,7.25,7,2,1,0,0,Rajasthan Royals
1,indian-premier-league-2023-1345038,rajasthan-royals-vs-punjab-kings-8th-match-1359482,Yuzvendra Chahal,4,0,50,1,12.50,5,7,1,1,0,Rajasthan Royals
2,indian-premier-league-2023-1345038,rajasthan-royals-vs-punjab-kings-8th-match-1359482,Sam Curran,4,0,44,0,11.00,7,3,3,0,0,Punjab Kings
2,indian-premier-league-2023-1345038,rajasthan-royals-vs-punjab-kings-8th-match-1359482,Arshdeep Singh,4,0,47,2,11.75,10,4,3,3,0,Punjab Kings
2,indian-premier-league-2023-1345038,rajasthan-royals-vs-punjab-kings-8th-match-1359482,Harpreet Brar,2,0,15,0,7.50,5,2,0,0,0,Punjab Kings
2,indian-premier-league-2023-1345038,rajasthan-royals-vs-punjab-kings-8th-match-1359482,Nathan Ellis,4,0,30,4,7.50,11,2,2,0,0,Punjab Kings
2,indian-premier-league-2023-1345038,rajasthan-royals-vs-punjab-kings-8th-match-1359482,Rahul Chahar,4,0,31,0,7.75,5,1,1,0,0,Punjab Kings
2,indian-premier-league-2023-1345038,rajasthan-royals-vs-punjab-kings-8th-match-1359482,Sikandar Raza,2,0,24,0,12.00,2,1,1,2,0,Punjab Kings
