innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2023-1345038,chennai-super-kings-vs-lucknow-super-giants-6th-match-1359480,Ruturaj Gaikwad,c Wood b Ravi Bishnoi,57,31,55,3,4,183.87,Chennai Super Kings
1,indian-premier-league-2023-1345038,chennai-super-kings-vs-lucknow-super-giants-6th-match-1359480,Devon Conway,c Pandya b Wood,47,29,62,5,2,162.06,Chennai Super Kings
1,indian-premier-league-2023-1345038,chennai-super-kings-vs-lucknow-super-giants-6th-match-1359480,Shivam Dube,c Wood b Ravi Bishnoi,27,16,22,1,3,168.75,Chennai Super Kings
1,indian-premier-league-2023-1345038,chennai-super-kings-vs-lucknow-super-giants-6th-match-1359480,Moeen Ali,st Pooran b Ravi Bishnoi,19,13,25,3,0,146.15,Chennai Super Kings
1,indian-premier-league-2023-1345038,chennai-super-kings-vs-lucknow-super-giants-6th-match-1359480,Ben Stokes,c Yash Thakur b Avesh Khan,8,8,16,1,0,100.00,Chennai Super Kings
1,indian-premier-league-2023-1345038,chennai-super-kings-vs-lucknow-super-giants-6th-match-1359480,Ambati Rayudu,not out ,27,14,26,2,2,192.85,Chennai Super Kings
1,indian-premier-league-2023-1345038,chennai-super-kings-vs-lucknow-super-giants-6th-match-1359480,Ravindra Jadeja,c Ravi Bishnoi b Wood,3,6,13,0,0,50.00,Chennai Super Kings
1,indian-premier-league-2023-1345038,chennai-super-kings-vs-lucknow-super-giants-6th-match-1359480,MS Dhoni (c)†,c Ravi Bishnoi b Wood,12,3,6,0,2,400.00,Chennai Super Kings
1,indian-premier-league-2023-1345038,chennai-super-kings-vs-lucknow-super-giants-6th-match-1359480,Mitchell Santner,not out ,1,1,2,0,0,100.00,Chennai Super Kings
2,indian-premier-league-2023-1345038,chennai-super-kings-vs-lucknow-super-giants-6th-match-1359480,KL Rahul (c),c Gaikwad b Ali,20,18,42,2,0,111.11,Lucknow Super Giants
2,indian-premier-league-2023-1345038,chennai-super-kings-vs-lucknow-super-giants-6th-match-1359480,Kyle Mayers,c Conway b Ali,53,22,35,8,2,240.90,Lucknow Super Giants
2,indian-premier-league-2023-1345038,chennai-super-kings-vs-lucknow-super-giants-6th-match-1359480,Deepak Hooda,c Stokes b Santner,2,6,6,0,0,33.33,Lucknow Super Giants
2,indian-premier-league-2023-1345038,chennai-super-kings-vs-lucknow-super-giants-6th-match-1359480,Krunal Pandya,c Jadeja b Ali,9,9,14,0,1,100.00,Lucknow Super Giants
2,indian-premier-league-2023-1345038,chennai-super-kings-vs-lucknow-super-giants-6th-match-1359480,Marcus Stoinis, b Ali,21,18,26,0,1,116.66,Lucknow Super Giants
2,indian-premier-league-2023-1345038,chennai-super-kings-vs-lucknow-super-giants-6th-match-1359480,Nicholas Pooran,c Stokes b Deshpande,32,18,28,2,3,177.77,Lucknow Super Giants
2,indian-premier-league-2023-1345038,chennai-super-kings-vs-lucknow-super-giants-6th-match-1359480,Ayush Badoni,c Dhoni b Deshpande,23,18,38,0,0,127.77,Lucknow Super Giants
2,indian-premier-league-2023-1345038,chennai-super-kings-vs-lucknow-super-giants-6th-match-1359480,Krishnappa Gowtham,not out ,17,11,26,0,1,154.54,Lucknow Super Giants
2,indian-premier-league-2023-1345038,chennai-super-kings-vs-lucknow-super-giants-6th-match-1359480,Mark Wood,not out ,10,3,2,1,1,333.33,Lucknow Super Giants
