innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2023-1345038,royal-challengers-bangalore-vs-lucknow-super-giants-15th-match-1359489,Jaydev Unadkat,2,0,27,0,13.50,3,2,2,1,0,Lucknow Super Giants
1,indian-premier-league-2023-1345038,royal-challengers-bangalore-vs-lucknow-super-giants-15th-match-1359489,Avesh Khan,4,0,53,0,13.25,8,5,4,0,0,Lucknow Super Giants
1,indian-premier-league-2023-1345038,royal-challengers-bangalore-vs-lucknow-super-giants-15th-match-1359489,Krunal Pandya,4,0,35,0,8.75,5,2,2,0,0,Lucknow Super Giants
1,indian-premier-league-2023-1345038,royal-challengers-bangalore-vs-lucknow-super-giants-15th-match-1359489,Mark Wood,4,1,32,1,8.00,12,1,3,2,0,Lucknow Super Giants
1,indian-premier-league-2023-1345038,royal-challengers-bangalore-vs-lucknow-super-giants-15th-match-1359489,Ravi Bishnoi,4,0,39,0,9.75,5,1,3,1,0,Lucknow Super Giants
1,indian-premier-league-2023-1345038,royal-challengers-bangalore-vs-lucknow-super-giants-15th-match-1359489,Amit Mishra,2,0,18,1,9.00,2,1,1,0,0,Lucknow Super Giants
2,indian-premier-league-2023-1345038,royal-challengers-bangalore-vs-lucknow-super-giants-15th-match-1359489,Mohammed Siraj,4,0,22,3,5.50,16,3,0,4,0,Royal Challengers Bangalore
2,indian-premier-league-2023-1345038,royal-challengers-bangalore-vs-lucknow-super-giants-15th-match-1359489,David Willey,4,0,32,0,8.00,6,2,1,1,0,Royal Challengers Bangalore
2,indian-premier-league-2023-1345038,royal-challengers-bangalore-vs-lucknow-super-giants-15th-match-1359489,Wayne Parnell,4,0,41,3,10.25,6,5,1,3,0,Royal Challengers Bangalore
2,indian-premier-league-2023-1345038,royal-challengers-bangalore-vs-lucknow-super-giants-15th-match-1359489,Harshal Patel,4,0,48,2,12.00,5,4,3,0,0,Royal Challengers Bangalore
2,indian-premier-league-2023-1345038,royal-challengers-bangalore-vs-lucknow-super-giants-15th-match-1359489,Karn Sharma,3,0,48,1,16.00,5,3,5,1,0,Royal Challengers Bangalore
2,indian-premier-league-2023-1345038,royal-challengers-bangalore-vs-lucknow-super-giants-15th-match-1359489,Shahbaz Ahmed,1,0,15,0,15.00,1,0,2,0,0,Royal Challengers Bangalore
