innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2023-1345038,gujarat-titans-vs-chennai-super-kings-final-1370353,Deepak Chahar,4,0,38,1,9.50,5,3,1,0,0,Chennai Super Kings
1,indian-premier-league-2023-1345038,gujarat-titans-vs-chennai-super-kings-final-1370353,Tushar Deshpande,4,0,56,0,14.00,4,7,3,0,0,Chennai Super Kings
1,indian-premier-league-2023-1345038,gujarat-titans-vs-chennai-super-kings-final-1370353,Maheesh Theekshana,4,0,36,0,9.00,8,3,2,0,0,Chennai Super Kings
1,indian-premier-league-2023-1345038,gujarat-titans-vs-chennai-super-kings-final-1370353,Ravindra Jadeja,4,0,38,1,9.50,3,3,1,0,0,Chennai Super Kings
1,indian-premier-league-2023-1345038,gujarat-titans-vs-chennai-super-kings-final-1370353,Matheesha Pathirana,4,0,44,2,11.00,7,4,2,2,0,Chennai Super Kings
2,indian-premier-league-2023-1345038,gujarat-titans-vs-chennai-super-kings-final-1370353,Mohammed Shami,3,0,29,0,9.66,5,4,0,0,0,Gujarat Titans
2,indian-premier-league-2023-1345038,gujarat-titans-vs-chennai-super-kings-final-1370353,Hardik Pandya,1,0,14,0,14.00,1,1,1,1,0,Gujarat Titans
2,indian-premier-league-2023-1345038,gujarat-titans-vs-chennai-super-kings-final-1370353,Rashid Khan,3,0,44,0,14.66,2,4,3,0,0,Gujarat Titans
2,indian-premier-league-2023-1345038,gujarat-titans-vs-chennai-super-kings-final-1370353,Noor Ahmad,3,0,17,2,5.66,6,0,0,3,0,Gujarat Titans
2,indian-premier-league-2023-1345038,gujarat-titans-vs-chennai-super-kings-final-1370353,Josh Little,2,0,30,0,15.00,1,0,3,0,0,Gujarat Titans
2,indian-premier-league-2023-1345038,gujarat-titans-vs-chennai-super-kings-final-1370353,Mohit Sharma,3,0,36,3,12.00,4,2,3,0,0,Gujarat Titans
