innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2023-1345038,lucknow-super-giants-vs-mumbai-indians-63rd-match-1359537,Deepak Hooda,c David b Behrendorff,5,7,12,0,0,71.42,Lucknow Super Giants
1,indian-premier-league-2023-1345038,lucknow-super-giants-vs-mumbai-indians-63rd-match-1359537,Quinton de Kock,c Ishan Kishan b Chawla,16,15,31,0,2,106.66,Lucknow Super Giants
1,indian-premier-league-2023-1345038,lucknow-super-giants-vs-mumbai-indians-63rd-match-1359537,Prerak Mankad,c Ishan Kishan b Behrendorff,0,1,2,0,0,0.00,Lucknow Super Giants
1,indian-premier-league-2023-1345038,lucknow-super-giants-vs-mumbai-indians-63rd-match-1359537,Krunal Pandya (c),retired hurt ,49,42,71,1,1,116.66,Lucknow Super Giants
1,indian-premier-league-2023-1345038,lucknow-super-giants-vs-mumbai-indians-63rd-match-1359537,Marcus Stoinis,not out ,89,47,80,4,8,189.36,Lucknow Super Giants
1,indian-premier-league-2023-1345038,lucknow-super-giants-vs-mumbai-indians-63rd-match-1359537,Nicholas Pooran,not out ,8,8,25,1,0,100.00,Lucknow Super Giants
2,indian-premier-league-2023-1345038,lucknow-super-giants-vs-mumbai-indians-63rd-match-1359537,Ishan Kishan,c Naveen-ul-Haq b Ravi Bishnoi,59,39,54,8,1,151.28,Mumbai Indians
2,indian-premier-league-2023-1345038,lucknow-super-giants-vs-mumbai-indians-63rd-match-1359537,Rohit Sharma (c),c Hooda b Ravi Bishnoi,37,25,47,1,3,148.00,Mumbai Indians
2,indian-premier-league-2023-1345038,lucknow-super-giants-vs-mumbai-indians-63rd-match-1359537,Suryakumar Yadav, b Yash Thakur,7,9,22,0,0,77.77,Mumbai Indians
2,indian-premier-league-2023-1345038,lucknow-super-giants-vs-mumbai-indians-63rd-match-1359537,Nehal Wadhera,c sub (K Gowtham) b Mohsin Khan,16,20,28,2,0,80.00,Mumbai Indians
2,indian-premier-league-2023-1345038,lucknow-super-giants-vs-mumbai-indians-63rd-match-1359537,Tim David,not out ,32,19,41,1,3,168.42,Mumbai Indians
2,indian-premier-league-2023-1345038,lucknow-super-giants-vs-mumbai-indians-63rd-match-1359537,Vishnu Vinod,c Pooran b Yash Thakur,2,4,9,0,0,50.00,Mumbai Indians
2,indian-premier-league-2023-1345038,lucknow-super-giants-vs-mumbai-indians-63rd-match-1359537,Cameron Green,not out ,4,6,17,0,0,66.66,Mumbai Indians
