innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2023-1345038,lucknow-super-giants-vs-delhi-capitals-3rd-match-1359477,Khaleel Ahmed,4,0,30,2,7.50,15,3,2,1,0,Delhi Capitals
1,indian-premier-league-2023-1345038,lucknow-super-giants-vs-delhi-capitals-3rd-match-1359477,Mukesh Kumar,4,0,34,0,8.50,5,0,2,1,0,Delhi Capitals
1,indian-premier-league-2023-1345038,lucknow-super-giants-vs-delhi-capitals-3rd-match-1359477,Chetan Sakariya,4,0,53,2,13.25,8,1,6,3,0,Delhi Capitals
1,indian-premier-league-2023-1345038,lucknow-super-giants-vs-delhi-capitals-3rd-match-1359477,Axar Patel,4,0,38,1,9.50,8,1,3,0,0,Delhi Capitals
1,indian-premier-league-2023-1345038,lucknow-super-giants-vs-delhi-capitals-3rd-match-1359477,Kuldeep Yadav,4,0,35,1,8.75,7,0,3,0,0,Delhi Capitals
2,indian-premier-league-2023-1345038,lucknow-super-giants-vs-delhi-capitals-3rd-match-1359477,Kyle Mayers,1,0,7,0,7.00,3,1,0,1,0,Lucknow Super Giants
2,indian-premier-league-2023-1345038,lucknow-super-giants-vs-delhi-capitals-3rd-match-1359477,Jaydev Unadkat,3,0,39,0,13.00,3,5,0,2,0,Lucknow Super Giants
2,indian-premier-league-2023-1345038,lucknow-super-giants-vs-delhi-capitals-3rd-match-1359477,Krishnappa Gowtham,4,0,23,0,5.75,9,2,0,1,0,Lucknow Super Giants
2,indian-premier-league-2023-1345038,lucknow-super-giants-vs-delhi-capitals-3rd-match-1359477,Avesh Khan,4,0,29,2,7.25,12,3,1,0,0,Lucknow Super Giants
2,indian-premier-league-2023-1345038,lucknow-super-giants-vs-delhi-capitals-3rd-match-1359477,Mark Wood,4,0,14,5,3.50,17,1,0,1,1,Lucknow Super Giants
2,indian-premier-league-2023-1345038,lucknow-super-giants-vs-delhi-capitals-3rd-match-1359477,Ravi Bishnoi,4,0,31,2,7.75,8,3,1,0,0,Lucknow Super Giants
