innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2020-21-1210595,chennai-super-kings-vs-kings-xi-punjab-53rd-match-1216506,Deepak Chahar,3,0,30,0,10.00,5,4,1,0,0,Chennai Super Kings
1,ipl-2020-21-1210595,chennai-super-kings-vs-kings-xi-punjab-53rd-match-1216506,Sam Curran,2,0,15,0,7.50,3,2,0,0,0,Chennai Super Kings
1,ipl-2020-21-1210595,chennai-super-kings-vs-kings-xi-punjab-53rd-match-1216506,Shardul Thakur,4,0,27,1,6.75,8,3,0,0,0,Chennai Super Kings
1,ipl-2020-21-1210595,chennai-super-kings-vs-kings-xi-punjab-53rd-match-1216506,Lungi Ngidi,4,0,39,3,9.75,11,3,3,1,0,Chennai Super Kings
1,ipl-2020-21-1210595,chennai-super-kings-vs-kings-xi-punjab-53rd-match-1216506,Imran Tahir,4,0,24,1,6.00,6,0,1,0,0,Chennai Super Kings
1,ipl-2020-21-1210595,chennai-super-kings-vs-kings-xi-punjab-53rd-match-1216506,Ravindra Jadeja,3,0,17,1,5.66,5,0,0,0,0,Chennai Super Kings
2,ipl-2020-21-1210595,chennai-super-kings-vs-kings-xi-punjab-53rd-match-1216506,James Neesham,3,0,26,0,8.66,8,2,1,1,0,Kings XI Punjab
2,ipl-2020-21-1210595,chennai-super-kings-vs-kings-xi-punjab-53rd-match-1216506,Mohammed Shami,4,0,29,0,7.25,12,3,0,1,0,Kings XI Punjab
2,ipl-2020-21-1210595,chennai-super-kings-vs-kings-xi-punjab-53rd-match-1216506,Chris Jordan,3,0,31,1,10.33,4,2,1,0,0,Kings XI Punjab
2,ipl-2020-21-1210595,chennai-super-kings-vs-kings-xi-punjab-53rd-match-1216506,Ravi Bishnoi,4,0,39,0,9.75,6,5,1,1,0,Kings XI Punjab
2,ipl-2020-21-1210595,chennai-super-kings-vs-kings-xi-punjab-53rd-match-1216506,Murugan Ashwin,4,0,17,0,4.25,8,0,0,0,0,Kings XI Punjab
2,ipl-2020-21-1210595,chennai-super-kings-vs-kings-xi-punjab-53rd-match-1216506,Chris Gayle,0.5,0,5,0,6.00,0,0,0,0,0,Kings XI Punjab
