innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2020-21-1210595,kings-xi-punjab-vs-kolkata-knight-riders-24th-match-1216523,Mohammed Shami,4,0,30,1,7.50,11,5,0,0,0,Kings XI Punjab
1,ipl-2020-21-1210595,kings-xi-punjab-vs-kolkata-knight-riders-24th-match-1216523,Arshdeep Singh,4,1,25,1,6.25,15,4,0,2,0,Kings XI Punjab
1,ipl-2020-21-1210595,kings-xi-punjab-vs-kolkata-knight-riders-24th-match-1216523,Chris Jordan,4,0,37,0,9.25,8,4,1,1,0,Kings XI Punjab
1,ipl-2020-21-1210595,kings-xi-punjab-vs-kolkata-knight-riders-24th-match-1216523,Mujeeb Ur Rahman,4,0,44,0,11.00,6,3,2,1,0,Kings XI Punjab
1,ipl-2020-21-1210595,kings-xi-punjab-vs-kolkata-knight-riders-24th-match-1216523,Ravi Bishnoi,4,0,25,1,6.25,7,1,0,0,0,Kings XI Punjab
2,ipl-2020-21-1210595,kings-xi-punjab-vs-kolkata-knight-riders-24th-match-1216523,Pat Cummins,4,0,29,0,7.25,6,3,0,0,0,Kolkata Knight Riders
2,ipl-2020-21-1210595,kings-xi-punjab-vs-kolkata-knight-riders-24th-match-1216523,Prasidh Krishna,4,0,29,3,7.25,12,3,1,0,0,Kolkata Knight Riders
2,ipl-2020-21-1210595,kings-xi-punjab-vs-kolkata-knight-riders-24th-match-1216523,Kamlesh Nagarkoti,3,0,40,0,13.33,2,5,1,0,0,Kolkata Knight Riders
2,ipl-2020-21-1210595,kings-xi-punjab-vs-kolkata-knight-riders-24th-match-1216523,Varun Chakravarthy,4,0,27,0,6.75,5,2,0,0,0,Kolkata Knight Riders
2,ipl-2020-21-1210595,kings-xi-punjab-vs-kolkata-knight-riders-24th-match-1216523,Sunil Narine,4,0,28,2,7.00,9,3,0,0,0,Kolkata Knight Riders
2,ipl-2020-21-1210595,kings-xi-punjab-vs-kolkata-knight-riders-24th-match-1216523,Nitish Rana,1,0,7,0,7.00,0,0,0,0,0,Kolkata Knight Riders
