innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2020-21-1210595,chennai-super-kings-vs-kolkata-knight-riders-49th-match-1216536,Shubman Gill, b Sharma,26,17,-,4,0,152.94,Kolkata Knight Riders
1,ipl-2020-21-1210595,chennai-super-kings-vs-kolkata-knight-riders-49th-match-1216536,Nitish Rana,c Curran b Ngidi,87,61,-,10,4,142.62,Kolkata Knight Riders
1,ipl-2020-21-1210595,chennai-super-kings-vs-kolkata-knight-riders-49th-match-1216536,Sunil Narine,c Jadeja b Santner,7,7,-,0,1,100.00,Kolkata Knight Riders
1,ipl-2020-21-1210595,chennai-super-kings-vs-kolkata-knight-riders-49th-match-1216536,Rinku Singh,c Rayudu b Jadeja,11,11,-,1,0,100.00,Kolkata Knight Riders
1,ipl-2020-21-1210595,chennai-super-kings-vs-kolkata-knight-riders-49th-match-1216536,Eoin Morgan (c),c Gaikwad b Ngidi,15,12,-,2,0,125.00,Kolkata Knight Riders
1,ipl-2020-21-1210595,chennai-super-kings-vs-kolkata-knight-riders-49th-match-1216536,Dinesh Karthik,not out ,21,10,-,3,0,210.00,Kolkata Knight Riders
1,ipl-2020-21-1210595,chennai-super-kings-vs-kolkata-knight-riders-49th-match-1216536,Rahul Tripathi,not out ,3,2,-,0,0,150.00,Kolkata Knight Riders
2,ipl-2020-21-1210595,chennai-super-kings-vs-kolkata-knight-riders-49th-match-1216536,Shane Watson,c Singh b Varun,14,19,-,1,1,73.68,Chennai Super Kings
2,ipl-2020-21-1210595,chennai-super-kings-vs-kolkata-knight-riders-49th-match-1216536,Ruturaj Gaikwad, b Cummins,72,53,-,6,2,135.84,Chennai Super Kings
2,ipl-2020-21-1210595,chennai-super-kings-vs-kolkata-knight-riders-49th-match-1216536,Ambati Rayudu,c Narine b Cummins,38,20,-,5,1,190.00,Chennai Super Kings
2,ipl-2020-21-1210595,chennai-super-kings-vs-kolkata-knight-riders-49th-match-1216536,MS Dhoni (c)†, b Varun,1,4,-,0,0,25.00,Chennai Super Kings
2,ipl-2020-21-1210595,chennai-super-kings-vs-kolkata-knight-riders-49th-match-1216536,Sam Curran,not out ,13,14,-,1,0,92.85,Chennai Super Kings
2,ipl-2020-21-1210595,chennai-super-kings-vs-kolkata-knight-riders-49th-match-1216536,Ravindra Jadeja,not out ,31,11,-,2,3,281.81,Chennai Super Kings
