innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-kolkata-knight-riders-35th-match-1216512,Sandeep Sharma,4,0,27,0,6.75,6,1,1,0,0,Sunrisers Hyderabad
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-kolkata-knight-riders-35th-match-1216512,Basil Thampi,4,0,46,1,11.50,5,6,1,0,0,Sunrisers Hyderabad
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-kolkata-knight-riders-35th-match-1216512,T Natarajan,4,0,40,2,10.00,9,4,2,0,1,Sunrisers Hyderabad
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-kolkata-knight-riders-35th-match-1216512,Vijay Shankar,4,0,20,1,5.00,13,3,0,0,0,Sunrisers Hyderabad
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-kolkata-knight-riders-35th-match-1216512,Rashid Khan,4,0,28,1,7.00,9,2,1,0,0,Sunrisers Hyderabad
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-kolkata-knight-riders-35th-match-1216512,Pat Cummins,4,0,28,1,7.00,13,3,1,0,0,Kolkata Knight Riders
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-kolkata-knight-riders-35th-match-1216512,Shivam Mavi,3,0,34,1,11.33,6,5,1,1,0,Kolkata Knight Riders
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-kolkata-knight-riders-35th-match-1216512,Varun Chakravarthy,4,0,32,1,8.00,7,4,0,0,0,Kolkata Knight Riders
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-kolkata-knight-riders-35th-match-1216512,Andre Russell,2,0,29,0,14.50,3,6,0,0,1,Kolkata Knight Riders
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-kolkata-knight-riders-35th-match-1216512,Lockie Ferguson,4,0,15,3,3.75,13,0,0,0,0,Kolkata Knight Riders
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-kolkata-knight-riders-35th-match-1216512,Kuldeep Yadav,3,0,18,0,6.00,5,0,0,1,0,Kolkata Knight Riders
