innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-mumbai-indians-56th-match-1216495,Rohit Sharma (c),c Warner b Sandeep Sharma,4,7,-,0,0,57.14,Mumbai Indians
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-mumbai-indians-56th-match-1216495,Quinton de Kock, b Sandeep Sharma,25,13,-,2,2,192.30,Mumbai Indians
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-mumbai-indians-56th-match-1216495,Suryakumar Yadav,st Saha b Nadeem,36,29,-,5,0,124.13,Mumbai Indians
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-mumbai-indians-56th-match-1216495,Ishan Kishan, b Sandeep Sharma,33,30,-,1,2,110.00,Mumbai Indians
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-mumbai-indians-56th-match-1216495,Krunal Pandya,c Williamson b Nadeem,0,3,-,0,0,0.00,Mumbai Indians
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-mumbai-indians-56th-match-1216495,Saurabh Tiwary,c Saha b Rashid Khan,1,3,-,0,0,33.33,Mumbai Indians
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-mumbai-indians-56th-match-1216495,Kieron Pollard, b Holder,41,25,-,2,4,164.00,Mumbai Indians
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-mumbai-indians-56th-match-1216495,Nathan Coulter-Nile,c Garg b Holder,1,3,-,0,0,33.33,Mumbai Indians
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-mumbai-indians-56th-match-1216495,James Pattinson,not out ,4,5,-,0,0,80.00,Mumbai Indians
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-mumbai-indians-56th-match-1216495,Dhawal Kulkarni,not out ,3,2,-,0,0,150.00,Mumbai Indians
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-mumbai-indians-56th-match-1216495,David Warner (c),not out ,85,58,-,10,1,146.55,Sunrisers Hyderabad
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-mumbai-indians-56th-match-1216495,Wriddhiman Saha,not out ,58,45,-,7,1,128.88,Sunrisers Hyderabad
