innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2020-21-1210595,chennai-super-kings-vs-sunrisers-hyderabad-14th-match-1216516,Deepak Chahar,4,0,31,2,7.75,11,5,0,2,0,Chennai Super Kings
1,ipl-2020-21-1210595,chennai-super-kings-vs-sunrisers-hyderabad-14th-match-1216516,Sam Curran,3,0,37,0,12.33,5,5,1,1,1,Chennai Super Kings
1,ipl-2020-21-1210595,chennai-super-kings-vs-sunrisers-hyderabad-14th-match-1216516,Shardul Thakur,4,0,32,1,8.00,9,3,0,1,1,Chennai Super Kings
1,ipl-2020-21-1210595,chennai-super-kings-vs-sunrisers-hyderabad-14th-match-1216516,Dwayne Bravo,4,0,28,0,7.00,6,2,0,2,0,Chennai Super Kings
1,ipl-2020-21-1210595,chennai-super-kings-vs-sunrisers-hyderabad-14th-match-1216516,Piyush Chawla,3,0,20,1,6.66,7,3,0,0,0,Chennai Super Kings
1,ipl-2020-21-1210595,chennai-super-kings-vs-sunrisers-hyderabad-14th-match-1216516,Ravindra Jadeja,2,0,16,0,8.00,5,1,1,0,0,Chennai Super Kings
2,ipl-2020-21-1210595,chennai-super-kings-vs-sunrisers-hyderabad-14th-match-1216516,Bhuvneshwar Kumar,3.1,0,20,1,6.31,9,3,0,0,0,Sunrisers Hyderabad
2,ipl-2020-21-1210595,chennai-super-kings-vs-sunrisers-hyderabad-14th-match-1216516,Khaleel Ahmed,3.5,0,34,0,8.86,9,3,1,2,0,Sunrisers Hyderabad
2,ipl-2020-21-1210595,chennai-super-kings-vs-sunrisers-hyderabad-14th-match-1216516,T Natarajan,4,0,43,2,10.75,9,5,2,1,0,Sunrisers Hyderabad
2,ipl-2020-21-1210595,chennai-super-kings-vs-sunrisers-hyderabad-14th-match-1216516,Abhishek Sharma,1,0,4,0,4.00,2,0,0,0,0,Sunrisers Hyderabad
2,ipl-2020-21-1210595,chennai-super-kings-vs-sunrisers-hyderabad-14th-match-1216516,Rashid Khan,4,0,12,0,3.00,16,1,0,0,0,Sunrisers Hyderabad
2,ipl-2020-21-1210595,chennai-super-kings-vs-sunrisers-hyderabad-14th-match-1216516,Abdul Samad,4,0,41,1,10.25,7,2,2,1,0,Sunrisers Hyderabad
