innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2020-21-1210595,chennai-super-kings-vs-delhi-capitals-7th-match-1216539,Prithvi Shaw,st Dhoni b Chawla,64,43,-,9,1,148.83,Delhi Capitals
1,ipl-2020-21-1210595,chennai-super-kings-vs-delhi-capitals-7th-match-1216539,Shikhar Dhawan,lbw b Chawla,35,27,-,3,1,129.62,Delhi Capitals
1,ipl-2020-21-1210595,chennai-super-kings-vs-delhi-capitals-7th-match-1216539,Rishabh Pant,not out ,37,25,-,5,0,148.00,Delhi Capitals
1,ipl-2020-21-1210595,chennai-super-kings-vs-delhi-capitals-7th-match-1216539,Shreyas Iyer (c),c Dhoni b Curran,26,22,-,1,0,118.18,Delhi Capitals
1,ipl-2020-21-1210595,chennai-super-kings-vs-delhi-capitals-7th-match-1216539,Marcus Stoinis,not out ,5,3,-,1,0,166.66,Delhi Capitals
2,ipl-2020-21-1210595,chennai-super-kings-vs-delhi-capitals-7th-match-1216539,Murali Vijay,c Rabada b Nortje,10,15,-,1,0,66.66,Chennai Super Kings
2,ipl-2020-21-1210595,chennai-super-kings-vs-delhi-capitals-7th-match-1216539,Shane Watson,c Hetmyer b Patel,14,16,-,1,1,87.50,Chennai Super Kings
2,ipl-2020-21-1210595,chennai-super-kings-vs-delhi-capitals-7th-match-1216539,Faf du Plessis,c Pant b Rabada,43,35,-,4,0,122.85,Chennai Super Kings
2,ipl-2020-21-1210595,chennai-super-kings-vs-delhi-capitals-7th-match-1216539,Ruturaj Gaikwad,run out (Pant/Patel),5,10,-,0,0,50.00,Chennai Super Kings
2,ipl-2020-21-1210595,chennai-super-kings-vs-delhi-capitals-7th-match-1216539,Kedar Jadhav,lbw b Nortje,26,21,-,3,0,123.80,Chennai Super Kings
2,ipl-2020-21-1210595,chennai-super-kings-vs-delhi-capitals-7th-match-1216539,MS Dhoni (c)†,c Pant b Rabada,15,12,-,2,0,125.00,Chennai Super Kings
2,ipl-2020-21-1210595,chennai-super-kings-vs-delhi-capitals-7th-match-1216539,Ravindra Jadeja,c Mishra b Rabada,12,9,-,1,0,133.33,Chennai Super Kings
2,ipl-2020-21-1210595,chennai-super-kings-vs-delhi-capitals-7th-match-1216539,Sam Curran,not out ,1,2,-,0,0,50.00,Chennai Super Kings
