innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-chennai-super-kings-29th-match-1216528,Sandeep Sharma,4,0,19,2,4.75,13,2,0,0,0,Sunrisers Hyderabad
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-chennai-super-kings-29th-match-1216528,Khaleel Ahmed,4,0,45,2,11.25,10,4,3,1,0,Sunrisers Hyderabad
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-chennai-super-kings-29th-match-1216528,Shahbaz Nadeem,4,0,29,0,7.25,7,2,1,0,0,Sunrisers Hyderabad
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-chennai-super-kings-29th-match-1216528,T Natarajan,4,0,41,2,10.25,7,4,2,1,0,Sunrisers Hyderabad
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-chennai-super-kings-29th-match-1216528,Rashid Khan,4,0,30,0,7.50,10,0,3,0,0,Sunrisers Hyderabad
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-chennai-super-kings-29th-match-1216528,Deepak Chahar,4,0,28,0,7.00,8,2,0,2,0,Chennai Super Kings
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-chennai-super-kings-29th-match-1216528,Sam Curran,3,0,18,1,6.00,11,3,0,0,0,Chennai Super Kings
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-chennai-super-kings-29th-match-1216528,Ravindra Jadeja,3,0,21,1,7.00,5,2,0,0,0,Chennai Super Kings
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-chennai-super-kings-29th-match-1216528,Shardul Thakur,2,0,10,1,5.00,4,0,0,1,0,Chennai Super Kings
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-chennai-super-kings-29th-match-1216528,Karn Sharma,4,0,37,2,9.25,5,3,1,3,0,Chennai Super Kings
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-chennai-super-kings-29th-match-1216528,Dwayne Bravo,3,0,25,2,8.33,8,3,1,0,0,Chennai Super Kings
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-chennai-super-kings-29th-match-1216528,Piyush Chawla,1,0,8,0,8.00,0,0,0,0,0,Chennai Super Kings
