innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2020-21-1210595,rajasthan-royals-vs-royal-challengers-bangalore-33rd-match-1216522,Washington Sundar,3,0,25,0,8.33,7,4,0,0,0,Royal Challengers Bangalore
1,ipl-2020-21-1210595,rajasthan-royals-vs-royal-challengers-bangalore-33rd-match-1216522,Chris Morris,4,0,26,4,6.50,12,1,1,4,0,Royal Challengers Bangalore
1,ipl-2020-21-1210595,rajasthan-royals-vs-royal-challengers-bangalore-33rd-match-1216522,Isuru Udana,3,0,43,0,14.33,4,5,2,2,0,Royal Challengers Bangalore
1,ipl-2020-21-1210595,rajasthan-royals-vs-royal-challengers-bangalore-33rd-match-1216522,Navdeep Saini,4,0,30,0,7.50,6,3,0,0,0,Royal Challengers Bangalore
1,ipl-2020-21-1210595,rajasthan-royals-vs-royal-challengers-bangalore-33rd-match-1216522,Yuzvendra Chahal,4,0,34,2,8.50,9,3,1,1,2,Royal Challengers Bangalore
1,ipl-2020-21-1210595,rajasthan-royals-vs-royal-challengers-bangalore-33rd-match-1216522,Shahbaz Ahmed,2,0,18,0,9.00,3,1,1,0,0,Royal Challengers Bangalore
2,ipl-2020-21-1210595,rajasthan-royals-vs-royal-challengers-bangalore-33rd-match-1216522,Jofra Archer,3.4,0,38,0,10.36,8,0,4,1,0,Rajasthan Royals
2,ipl-2020-21-1210595,rajasthan-royals-vs-royal-challengers-bangalore-33rd-match-1216522,Shreyas Gopal,4,0,32,1,8.00,5,0,1,1,0,Rajasthan Royals
2,ipl-2020-21-1210595,rajasthan-royals-vs-royal-challengers-bangalore-33rd-match-1216522,Kartik Tyagi,4,0,32,1,8.00,8,3,0,3,0,Rajasthan Royals
2,ipl-2020-21-1210595,rajasthan-royals-vs-royal-challengers-bangalore-33rd-match-1216522,Jaydev Unadkat,4,0,46,0,11.50,8,2,4,1,0,Rajasthan Royals
2,ipl-2020-21-1210595,rajasthan-royals-vs-royal-challengers-bangalore-33rd-match-1216522,Rahul Tewatia,4,0,30,1,7.50,8,0,1,5,1,Rajasthan Royals
