innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2020-21-1210595,delhi-capitals-vs-mumbai-indians-qualifier-1-1237177,Daniel Sams,4,0,44,0,11.00,4,4,2,0,0,Delhi Capitals
1,ipl-2020-21-1210595,delhi-capitals-vs-mumbai-indians-qualifier-1-1237177,Ravichandran Ashwin,4,0,29,3,7.25,11,2,2,0,0,Delhi Capitals
1,ipl-2020-21-1210595,delhi-capitals-vs-mumbai-indians-qualifier-1-1237177,Kagiso Rabada,4,0,42,0,10.50,7,3,3,1,0,Delhi Capitals
1,ipl-2020-21-1210595,delhi-capitals-vs-mumbai-indians-qualifier-1-1237177,Axar Patel,3,0,27,0,9.00,3,1,1,0,0,Delhi Capitals
1,ipl-2020-21-1210595,delhi-capitals-vs-mumbai-indians-qualifier-1-1237177,Anrich Nortje,4,0,50,1,12.50,10,5,4,0,0,Delhi Capitals
1,ipl-2020-21-1210595,delhi-capitals-vs-mumbai-indians-qualifier-1-1237177,Marcus Stoinis,1,0,5,1,5.00,2,0,0,0,0,Delhi Capitals
2,ipl-2020-21-1210595,delhi-capitals-vs-mumbai-indians-qualifier-1-1237177,Trent Boult,2,1,9,2,4.50,9,2,0,0,0,Mumbai Indians
2,ipl-2020-21-1210595,delhi-capitals-vs-mumbai-indians-qualifier-1-1237177,Jasprit Bumrah,4,1,14,4,3.50,17,2,0,1,0,Mumbai Indians
2,ipl-2020-21-1210595,delhi-capitals-vs-mumbai-indians-qualifier-1-1237177,Krunal Pandya,4,0,22,1,5.50,11,2,0,1,0,Mumbai Indians
2,ipl-2020-21-1210595,delhi-capitals-vs-mumbai-indians-qualifier-1-1237177,Nathan Coulter-Nile,4,0,27,0,6.75,10,2,1,1,0,Mumbai Indians
2,ipl-2020-21-1210595,delhi-capitals-vs-mumbai-indians-qualifier-1-1237177,Kieron Pollard,4,0,36,1,9.00,8,2,2,3,0,Mumbai Indians
2,ipl-2020-21-1210595,delhi-capitals-vs-mumbai-indians-qualifier-1-1237177,Rahul Chahar,2,0,35,0,17.50,1,3,3,0,0,Mumbai Indians
