innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2020-21-1210595,delhi-capitals-vs-rajasthan-royals-30th-match-1216543,Prithvi Shaw, b Archer,0,1,-,0,0,0.00,Delhi Capitals
1,ipl-2020-21-1210595,delhi-capitals-vs-rajasthan-royals-30th-match-1216543,Shikhar Dhawan,c Kartik Tyagi b Gopal,57,33,-,6,2,172.72,Delhi Capitals
1,ipl-2020-21-1210595,delhi-capitals-vs-rajasthan-royals-30th-match-1216543,Ajinkya Rahane,c Uthappa b Archer,2,9,-,0,0,22.22,Delhi Capitals
1,ipl-2020-21-1210595,delhi-capitals-vs-rajasthan-royals-30th-match-1216543,Shreyas Iyer (c),c Archer b Kartik Tyagi,53,43,-,3,2,123.25,Delhi Capitals
1,ipl-2020-21-1210595,delhi-capitals-vs-rajasthan-royals-30th-match-1216543,Marcus Stoinis,c Tewatia b Archer,18,19,-,1,0,94.73,Delhi Capitals
1,ipl-2020-21-1210595,delhi-capitals-vs-rajasthan-royals-30th-match-1216543,Alex Carey,c Archer b Unadkat,14,13,-,0,1,107.69,Delhi Capitals
1,ipl-2020-21-1210595,delhi-capitals-vs-rajasthan-royals-30th-match-1216543,Axar Patel,c Kartik Tyagi b Unadkat,7,4,-,1,0,175.00,Delhi Capitals
1,ipl-2020-21-1210595,delhi-capitals-vs-rajasthan-royals-30th-match-1216543,Ravichandran Ashwin,not out ,0,0,-,0,0,-,Delhi Capitals
2,ipl-2020-21-1210595,delhi-capitals-vs-rajasthan-royals-30th-match-1216543,Ben Stokes,c sub (Lalit Yadav) b Deshpande,41,35,-,6,0,117.14,Rajasthan Royals
2,ipl-2020-21-1210595,delhi-capitals-vs-rajasthan-royals-30th-match-1216543,Jos Buttler, b Nortje,22,9,-,3,1,244.44,Rajasthan Royals
2,ipl-2020-21-1210595,delhi-capitals-vs-rajasthan-royals-30th-match-1216543,Steven Smith (c),c & b Ashwin,1,4,-,0,0,25.00,Rajasthan Royals
2,ipl-2020-21-1210595,delhi-capitals-vs-rajasthan-royals-30th-match-1216543,Sanju Samson, b Patel,25,18,-,0,2,138.88,Rajasthan Royals
2,ipl-2020-21-1210595,delhi-capitals-vs-rajasthan-royals-30th-match-1216543,Robin Uthappa, b Nortje,32,27,-,3,1,118.51,Rajasthan Royals
2,ipl-2020-21-1210595,delhi-capitals-vs-rajasthan-royals-30th-match-1216543,Riyan Parag,run out (Patel),1,2,-,0,0,50.00,Rajasthan Royals
2,ipl-2020-21-1210595,delhi-capitals-vs-rajasthan-royals-30th-match-1216543,Rahul Tewatia,not out ,14,18,-,1,0,77.77,Rajasthan Royals
2,ipl-2020-21-1210595,delhi-capitals-vs-rajasthan-royals-30th-match-1216543,Jofra Archer,c Rahane b Rabada,1,4,-,0,0,25.00,Rajasthan Royals
2,ipl-2020-21-1210595,delhi-capitals-vs-rajasthan-royals-30th-match-1216543,Shreyas Gopal,c sub (Lalit Yadav) b Deshpande,6,4,-,1,0,150.00,Rajasthan Royals
