innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2020-21-1210595,royal-challengers-bangalore-vs-rajasthan-royals-15th-match-1216514,Jos Buttler,c Padikkal b Saini,22,12,-,3,1,183.33,Rajasthan Royals
1,ipl-2020-21-1210595,royal-challengers-bangalore-vs-rajasthan-royals-15th-match-1216514,Steven Smith (c), b Udana,5,5,-,1,0,100.00,Rajasthan Royals
1,ipl-2020-21-1210595,royal-challengers-bangalore-vs-rajasthan-royals-15th-match-1216514,Sanju Samson,c & b Chahal,4,3,-,1,0,133.33,Rajasthan Royals
1,ipl-2020-21-1210595,royal-challengers-bangalore-vs-rajasthan-royals-15th-match-1216514,Robin Uthappa,c Udana b Chahal,17,22,-,1,0,77.27,Rajasthan Royals
1,ipl-2020-21-1210595,royal-challengers-bangalore-vs-rajasthan-royals-15th-match-1216514,Mahipal Lomror,c Padikkal b Chahal,47,39,-,1,3,120.51,Rajasthan Royals
1,ipl-2020-21-1210595,royal-challengers-bangalore-vs-rajasthan-royals-15th-match-1216514,Riyan Parag,c Finch b Udana,16,18,-,1,0,88.88,Rajasthan Royals
1,ipl-2020-21-1210595,royal-challengers-bangalore-vs-rajasthan-royals-15th-match-1216514,Rahul Tewatia,not out ,24,12,-,0,3,200.00,Rajasthan Royals
1,ipl-2020-21-1210595,royal-challengers-bangalore-vs-rajasthan-royals-15th-match-1216514,Jofra Archer,not out ,16,10,-,1,1,160.00,Rajasthan Royals
2,ipl-2020-21-1210595,royal-challengers-bangalore-vs-rajasthan-royals-15th-match-1216514,Devdutt Padikkal, b Archer,63,45,-,6,1,140.00,Royal Challengers Bangalore
2,ipl-2020-21-1210595,royal-challengers-bangalore-vs-rajasthan-royals-15th-match-1216514,Aaron Finch,lbw b Gopal,8,7,-,2,0,114.28,Royal Challengers Bangalore
2,ipl-2020-21-1210595,royal-challengers-bangalore-vs-rajasthan-royals-15th-match-1216514,Virat Kohli (c),not out ,72,53,-,7,2,135.84,Royal Challengers Bangalore
2,ipl-2020-21-1210595,royal-challengers-bangalore-vs-rajasthan-royals-15th-match-1216514,AB de Villiers,not out ,12,10,-,1,0,120.00,Royal Challengers Bangalore
