innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2020-21-1210595,chennai-super-kings-vs-mumbai-indians-41st-match-1216521,Trent Boult,4,1,18,4,4.50,17,3,0,1,0,Mumbai Indians
1,ipl-2020-21-1210595,chennai-super-kings-vs-mumbai-indians-41st-match-1216521,Jasprit Bumrah,4,0,25,2,6.25,13,4,0,0,0,Mumbai Indians
1,ipl-2020-21-1210595,chennai-super-kings-vs-mumbai-indians-41st-match-1216521,Krunal Pandya,3,0,16,0,5.33,8,1,0,1,0,Mumbai Indians
1,ipl-2020-21-1210595,chennai-super-kings-vs-mumbai-indians-41st-match-1216521,Rahul Chahar,4,0,22,2,5.50,13,0,2,0,0,Mumbai Indians
1,ipl-2020-21-1210595,chennai-super-kings-vs-mumbai-indians-41st-match-1216521,Nathan Coulter-Nile,4,0,25,1,6.25,14,1,1,3,0,Mumbai Indians
1,ipl-2020-21-1210595,chennai-super-kings-vs-mumbai-indians-41st-match-1216521,Kieron Pollard,1,0,4,0,4.00,2,0,0,0,0,Mumbai Indians
2,ipl-2020-21-1210595,chennai-super-kings-vs-mumbai-indians-41st-match-1216521,Deepak Chahar,4,0,34,0,8.50,11,5,1,0,0,Chennai Super Kings
2,ipl-2020-21-1210595,chennai-super-kings-vs-mumbai-indians-41st-match-1216521,Josh Hazlewood,2,0,17,0,8.50,7,4,0,0,0,Chennai Super Kings
2,ipl-2020-21-1210595,chennai-super-kings-vs-mumbai-indians-41st-match-1216521,Imran Tahir,3,0,22,0,7.33,6,0,2,0,0,Chennai Super Kings
2,ipl-2020-21-1210595,chennai-super-kings-vs-mumbai-indians-41st-match-1216521,Shardul Thakur,2.2,0,26,0,11.14,4,2,2,0,0,Chennai Super Kings
2,ipl-2020-21-1210595,chennai-super-kings-vs-mumbai-indians-41st-match-1216521,Ravindra Jadeja,1,0,15,0,15.00,1,0,2,0,0,Chennai Super Kings
