innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2020-21-1210595,rajasthan-royals-vs-kings-xi-punjab-9th-match-1216527,KL Rahul (c)†,c Gopal b Rajpoot,69,54,-,7,1,127.77,Kings XI Punjab
1,ipl-2020-21-1210595,rajasthan-royals-vs-kings-xi-punjab-9th-match-1216527,Mayank Agarwal,c Samson b Curran,106,50,-,10,7,212.00,Kings XI Punjab
1,ipl-2020-21-1210595,rajasthan-royals-vs-kings-xi-punjab-9th-match-1216527,Glenn Maxwell,not out ,13,9,-,2,0,144.44,Kings XI Punjab
1,ipl-2020-21-1210595,rajasthan-royals-vs-kings-xi-punjab-9th-match-1216527,Nicholas Pooran,not out ,25,8,-,1,3,312.50,Kings XI Punjab
2,ipl-2020-21-1210595,rajasthan-royals-vs-kings-xi-punjab-9th-match-1216527,Jos Buttler,c Khan b Cottrell,4,7,-,0,0,57.14,Rajasthan Royals
2,ipl-2020-21-1210595,rajasthan-royals-vs-kings-xi-punjab-9th-match-1216527,Steven Smith (c),c Mohammed Shami b Neesham,50,27,-,7,2,185.18,Rajasthan Royals
2,ipl-2020-21-1210595,rajasthan-royals-vs-kings-xi-punjab-9th-match-1216527,Sanju Samson,c Rahul b Mohammed Shami,85,42,-,4,7,202.38,Rajasthan Royals
2,ipl-2020-21-1210595,rajasthan-royals-vs-kings-xi-punjab-9th-match-1216527,Rahul Tewatia,c Agarwal b Mohammed Shami,53,31,-,0,7,170.96,Rajasthan Royals
2,ipl-2020-21-1210595,rajasthan-royals-vs-kings-xi-punjab-9th-match-1216527,Robin Uthappa,c Pooran b Mohammed Shami,9,4,-,2,0,225.00,Rajasthan Royals
2,ipl-2020-21-1210595,rajasthan-royals-vs-kings-xi-punjab-9th-match-1216527,Jofra Archer,not out ,13,3,-,0,2,433.33,Rajasthan Royals
2,ipl-2020-21-1210595,rajasthan-royals-vs-kings-xi-punjab-9th-match-1216527,Riyan Parag, b Ashwin,0,2,-,0,0,0.00,Rajasthan Royals
2,ipl-2020-21-1210595,rajasthan-royals-vs-kings-xi-punjab-9th-match-1216527,Tom Curran,not out ,4,1,-,1,0,400.00,Rajasthan Royals
