innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-royal-challengers-bangalore-3rd-match-1216534,Bhuvneshwar Kumar,4,0,25,0,6.25,11,3,0,1,0,Sunrisers Hyderabad
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-royal-challengers-bangalore-3rd-match-1216534,Sandeep Sharma,4,0,36,0,9.00,7,2,2,0,0,Sunrisers Hyderabad
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-royal-challengers-bangalore-3rd-match-1216534,T Natarajan,4,0,34,1,8.50,6,5,0,0,0,Sunrisers Hyderabad
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-royal-challengers-bangalore-3rd-match-1216534,Mitchell Marsh,0.4,0,6,0,9.00,1,1,0,0,0,Sunrisers Hyderabad
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-royal-challengers-bangalore-3rd-match-1216534,Vijay Shankar,1.2,0,14,1,10.50,4,0,1,1,2,Sunrisers Hyderabad
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-royal-challengers-bangalore-3rd-match-1216534,Rashid Khan,4,0,31,0,7.75,4,1,1,0,0,Sunrisers Hyderabad
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-royal-challengers-bangalore-3rd-match-1216534,Abhishek Sharma,2,0,16,1,8.00,2,1,0,0,0,Sunrisers Hyderabad
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-royal-challengers-bangalore-3rd-match-1216534,Dale Steyn,3.4,0,33,1,9.00,9,5,0,1,0,Royal Challengers Bangalore
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-royal-challengers-bangalore-3rd-match-1216534,Umesh Yadav,4,0,48,0,12.00,8,6,2,2,0,Royal Challengers Bangalore
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-royal-challengers-bangalore-3rd-match-1216534,Navdeep Saini,4,0,25,2,6.25,9,1,0,1,0,Royal Challengers Bangalore
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-royal-challengers-bangalore-3rd-match-1216534,Washington Sundar,1,0,7,0,7.00,4,0,1,0,0,Royal Challengers Bangalore
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-royal-challengers-bangalore-3rd-match-1216534,Yuzvendra Chahal,4,0,18,3,4.50,11,1,0,0,0,Royal Challengers Bangalore
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-royal-challengers-bangalore-3rd-match-1216534,Shivam Dube,3,0,15,2,5.00,7,1,0,0,0,Royal Challengers Bangalore
