innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-mumbai-indians-56th-match-1216495,Sandeep Sharma,4,0,34,3,8.50,14,3,3,0,0,Sunrisers Hyderabad
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-mumbai-indians-56th-match-1216495,Jason Holder,4,0,25,2,6.25,10,1,1,0,0,Sunrisers Hyderabad
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-mumbai-indians-56th-match-1216495,Shahbaz Nadeem,4,0,19,2,4.75,11,2,0,0,0,Sunrisers Hyderabad
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-mumbai-indians-56th-match-1216495,T Natarajan,4,0,38,0,9.50,7,2,3,0,0,Sunrisers Hyderabad
1,ipl-2020-21-1210595,sunrisers-hyderabad-vs-mumbai-indians-56th-match-1216495,Rashid Khan,4,0,32,1,8.00,5,2,1,0,0,Sunrisers Hyderabad
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-mumbai-indians-56th-match-1216495,Dhawal Kulkarni,3,0,22,0,7.33,6,2,0,2,0,Mumbai Indians
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-mumbai-indians-56th-match-1216495,Nathan Coulter-Nile,4,0,27,0,6.75,12,3,1,1,0,Mumbai Indians
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-mumbai-indians-56th-match-1216495,James Pattinson,3,0,29,0,9.66,3,4,0,0,0,Mumbai Indians
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-mumbai-indians-56th-match-1216495,Rahul Chahar,4,0,36,0,9.00,7,4,1,0,0,Mumbai Indians
2,ipl-2020-21-1210595,sunrisers-hyderabad-vs-mumbai-indians-56th-match-1216495,Krunal Pandya,3.1,0,37,0,11.68,2,4,0,1,0,Mumbai Indians
