innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2020-21-1210595,kings-xi-punjab-vs-mumbai-indians-13th-match-1216503,Quinton de Kock, b Cottrell,0,5,-,0,0,0.00,Mumbai Indians
1,ipl-2020-21-1210595,kings-xi-punjab-vs-mumbai-indians-13th-match-1216503,Rohit Sharma (c),c Neesham b Mohammed Shami,70,45,-,8,3,155.55,Mumbai Indians
1,ipl-2020-21-1210595,kings-xi-punjab-vs-mumbai-indians-13th-match-1216503,Suryakumar Yadav,run out (Mohammed Shami),10,7,-,2,0,142.85,Mumbai Indians
1,ipl-2020-21-1210595,kings-xi-punjab-vs-mumbai-indians-13th-match-1216503,Ishan Kishan,c Nair b Gowtham,28,32,-,1,1,87.50,Mumbai Indians
1,ipl-2020-21-1210595,kings-xi-punjab-vs-mumbai-indians-13th-match-1216503,Kieron Pollard,not out ,47,20,-,3,4,235.00,Mumbai Indians
1,ipl-2020-21-1210595,kings-xi-punjab-vs-mumbai-indians-13th-match-1216503,Hardik Pandya,not out ,30,11,-,3,2,272.72,Mumbai Indians
2,ipl-2020-21-1210595,kings-xi-punjab-vs-mumbai-indians-13th-match-1216503,KL Rahul (c)†, b Chahar,17,19,-,1,0,89.47,Kings XI Punjab
2,ipl-2020-21-1210595,kings-xi-punjab-vs-mumbai-indians-13th-match-1216503,Mayank Agarwal, b Bumrah,25,18,-,3,0,138.88,Kings XI Punjab
2,ipl-2020-21-1210595,kings-xi-punjab-vs-mumbai-indians-13th-match-1216503,Karun Nair, b KH Pandya,0,3,-,0,0,0.00,Kings XI Punjab
2,ipl-2020-21-1210595,kings-xi-punjab-vs-mumbai-indians-13th-match-1216503,Nicholas Pooran,c de Kock b Pattinson,44,27,-,3,2,162.96,Kings XI Punjab
2,ipl-2020-21-1210595,kings-xi-punjab-vs-mumbai-indians-13th-match-1216503,Glenn Maxwell,c Boult b Chahar,11,18,-,0,0,61.11,Kings XI Punjab
2,ipl-2020-21-1210595,kings-xi-punjab-vs-mumbai-indians-13th-match-1216503,James Neesham,c Yadav b Bumrah,7,7,-,0,0,100.00,Kings XI Punjab
2,ipl-2020-21-1210595,kings-xi-punjab-vs-mumbai-indians-13th-match-1216503,Sarfaraz Khan,lbw b Pattinson,7,8,-,1,0,87.50,Kings XI Punjab
2,ipl-2020-21-1210595,kings-xi-punjab-vs-mumbai-indians-13th-match-1216503,Krishnappa Gowtham,not out ,22,13,-,2,1,169.23,Kings XI Punjab
2,ipl-2020-21-1210595,kings-xi-punjab-vs-mumbai-indians-13th-match-1216503,Ravi Bishnoi,c Yadav b Boult,1,5,-,0,0,20.00,Kings XI Punjab
2,ipl-2020-21-1210595,kings-xi-punjab-vs-mumbai-indians-13th-match-1216503,Mohammed Shami,not out ,2,2,-,0,0,100.00,Kings XI Punjab
