innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2020-21-1210595,chennai-super-kings-vs-royal-challengers-bangalore-25th-match-1216525,Deepak Chahar,3,0,10,1,3.33,10,0,0,1,0,Chennai Super Kings
1,ipl-2020-21-1210595,chennai-super-kings-vs-royal-challengers-bangalore-25th-match-1216525,Sam Curran,4,0,48,1,12.00,6,1,4,5,0,Chennai Super Kings
1,ipl-2020-21-1210595,chennai-super-kings-vs-royal-challengers-bangalore-25th-match-1216525,Shardul Thakur,4,0,40,2,10.00,9,4,1,1,1,Chennai Super Kings
1,ipl-2020-21-1210595,chennai-super-kings-vs-royal-challengers-bangalore-25th-match-1216525,Dwayne Bravo,3,0,29,0,9.66,2,2,0,2,0,Chennai Super Kings
1,ipl-2020-21-1210595,chennai-super-kings-vs-royal-challengers-bangalore-25th-match-1216525,Karn Sharma,4,0,34,0,8.50,5,1,2,1,0,Chennai Super Kings
1,ipl-2020-21-1210595,chennai-super-kings-vs-royal-challengers-bangalore-25th-match-1216525,Ravindra Jadeja,2,0,7,0,3.50,6,0,0,0,0,Chennai Super Kings
2,ipl-2020-21-1210595,chennai-super-kings-vs-royal-challengers-bangalore-25th-match-1216525,Chris Morris,4,0,19,3,4.75,14,2,0,0,0,Royal Challengers Bangalore
2,ipl-2020-21-1210595,chennai-super-kings-vs-royal-challengers-bangalore-25th-match-1216525,Navdeep Saini,4,0,18,0,4.50,16,2,0,3,0,Royal Challengers Bangalore
2,ipl-2020-21-1210595,chennai-super-kings-vs-royal-challengers-bangalore-25th-match-1216525,Isuru Udana,4,0,30,1,7.50,5,2,0,0,0,Royal Challengers Bangalore
2,ipl-2020-21-1210595,chennai-super-kings-vs-royal-challengers-bangalore-25th-match-1216525,Washington Sundar,3,0,16,2,5.33,7,1,0,0,0,Royal Challengers Bangalore
2,ipl-2020-21-1210595,chennai-super-kings-vs-royal-challengers-bangalore-25th-match-1216525,Yuzvendra Chahal,4,0,35,1,8.75,6,3,1,1,0,Royal Challengers Bangalore
2,ipl-2020-21-1210595,chennai-super-kings-vs-royal-challengers-bangalore-25th-match-1216525,Shivam Dube,1,0,14,0,14.00,0,2,0,1,0,Royal Challengers Bangalore
