innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2020-21-1210595,royal-challengers-bangalore-vs-rajasthan-royals-15th-match-1216514,Isuru Udana,4,0,41,2,10.25,8,4,2,1,0,Royal Challengers Bangalore
1,ipl-2020-21-1210595,royal-challengers-bangalore-vs-rajasthan-royals-15th-match-1216514,Washington Sundar,4,0,20,0,5.00,8,1,0,0,0,Royal Challengers Bangalore
1,ipl-2020-21-1210595,royal-challengers-bangalore-vs-rajasthan-royals-15th-match-1216514,Navdeep Saini,4,1,37,1,9.25,10,2,3,0,1,Royal Challengers Bangalore
1,ipl-2020-21-1210595,royal-challengers-bangalore-vs-rajasthan-royals-15th-match-1216514,Yuzvendra Chahal,4,0,24,3,6.00,10,0,2,0,0,Royal Challengers Bangalore
1,ipl-2020-21-1210595,royal-challengers-bangalore-vs-rajasthan-royals-15th-match-1216514,Adam Zampa,3,0,27,0,9.00,3,2,1,0,0,Royal Challengers Bangalore
1,ipl-2020-21-1210595,royal-challengers-bangalore-vs-rajasthan-royals-15th-match-1216514,Shivam Dube,1,0,4,0,4.00,2,0,0,0,0,Royal Challengers Bangalore
2,ipl-2020-21-1210595,royal-challengers-bangalore-vs-rajasthan-royals-15th-match-1216514,Jofra Archer,4,0,18,1,4.50,15,3,0,0,0,Rajasthan Royals
2,ipl-2020-21-1210595,royal-challengers-bangalore-vs-rajasthan-royals-15th-match-1216514,Jaydev Unadkat,3,0,31,0,10.33,3,2,1,0,0,Rajasthan Royals
2,ipl-2020-21-1210595,royal-challengers-bangalore-vs-rajasthan-royals-15th-match-1216514,Shreyas Gopal,4,0,27,1,6.75,5,2,0,0,0,Rajasthan Royals
2,ipl-2020-21-1210595,royal-challengers-bangalore-vs-rajasthan-royals-15th-match-1216514,Tom Curran,3.1,0,40,0,12.63,3,7,0,0,0,Rajasthan Royals
2,ipl-2020-21-1210595,royal-challengers-bangalore-vs-rajasthan-royals-15th-match-1216514,Rahul Tewatia,4,0,28,0,7.00,7,1,1,0,0,Rajasthan Royals
2,ipl-2020-21-1210595,royal-challengers-bangalore-vs-rajasthan-royals-15th-match-1216514,Riyan Parag,1,0,13,0,13.00,3,1,1,1,0,Rajasthan Royals
