innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2020-21-1210595,delhi-capitals-vs-mumbai-indians-final-1237181,Trent Boult,4,0,30,3,7.50,12,6,0,0,0,Mumbai Indians
1,ipl-2020-21-1210595,delhi-capitals-vs-mumbai-indians-final-1237181,Jasprit Bumrah,4,0,28,0,7.00,8,3,0,0,0,Mumbai Indians
1,ipl-2020-21-1210595,delhi-capitals-vs-mumbai-indians-final-1237181,Jayant Yadav,4,0,25,1,6.25,7,1,0,0,0,Mumbai Indians
1,ipl-2020-21-1210595,delhi-capitals-vs-mumbai-indians-final-1237181,Nathan Coulter-Nile,4,0,29,2,7.25,10,3,1,1,0,Mumbai Indians
1,ipl-2020-21-1210595,delhi-capitals-vs-mumbai-indians-final-1237181,Krunal Pandya,3,0,30,0,10.00,3,1,2,1,0,Mumbai Indians
1,ipl-2020-21-1210595,delhi-capitals-vs-mumbai-indians-final-1237181,Kieron Pollard,1,0,13,0,13.00,2,1,1,1,0,Mumbai Indians
2,ipl-2020-21-1210595,delhi-capitals-vs-mumbai-indians-final-1237181,Ravichandran Ashwin,4,0,28,0,7.00,8,2,1,0,0,Delhi Capitals
2,ipl-2020-21-1210595,delhi-capitals-vs-mumbai-indians-final-1237181,Kagiso Rabada,3,0,32,1,10.66,6,5,1,0,0,Delhi Capitals
2,ipl-2020-21-1210595,delhi-capitals-vs-mumbai-indians-final-1237181,Anrich Nortje,2.4,0,25,2,9.37,6,3,1,0,0,Delhi Capitals
2,ipl-2020-21-1210595,delhi-capitals-vs-mumbai-indians-final-1237181,Marcus Stoinis,2,0,23,1,11.50,3,1,2,0,0,Delhi Capitals
2,ipl-2020-21-1210595,delhi-capitals-vs-mumbai-indians-final-1237181,Axar Patel,4,0,16,0,4.00,11,1,0,0,0,Delhi Capitals
2,ipl-2020-21-1210595,delhi-capitals-vs-mumbai-indians-final-1237181,Praveen Dubey,3,0,29,0,9.66,5,2,2,0,0,Delhi Capitals
