innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,Sohail Tanvir,4,0,39,0,9.75,12,7,1,1,0,Rajasthan Royals
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,Shane Watson,3,0,22,1,7.33,8,2,1,0,1,Rajasthan Royals
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,Munaf Patel,4,0,28,1,7.00,9,4,0,0,0,Rajasthan Royals
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,Shane Warne,4,0,20,2,5.00,9,1,0,0,0,Rajasthan Royals
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,Yusuf Pathan,2,0,19,1,9.50,2,1,1,0,0,Rajasthan Royals
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,Siddharth Trivedi,3,0,8,1,2.66,11,0,0,0,0,Rajasthan Royals
2,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,Paidikalva Vijaykumar,1,0,10,0,10.00,2,2,0,0,0,Deccan Chargers
2,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,RP Singh,4,0,24,1,6.00,13,3,0,1,0,Deccan Chargers
2,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,Scott Styris,2,0,14,0,7.00,5,0,1,1,0,Deccan Chargers
2,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,Pragyan Ojha,4,0,47,1,11.75,6,5,1,2,0,Deccan Chargers
2,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,Shahid Afridi,2,0,10,0,5.00,6,1,0,0,0,Deccan Chargers
2,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,Sanjay Bangar,2,0,20,0,10.00,2,3,0,0,0,Deccan Chargers
2,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,Venugopal Rao,1,0,15,0,15.00,0,2,0,1,0,Deccan Chargers
