innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2007-08-313494,royal-challengers-bangalore-vs-mumbai-indians-55th-match-336012,Shaun Pollock,4,0,23,0,5.75,9,2,0,0,0,Mumbai Indians
1,indian-premier-league-2007-08-313494,royal-challengers-bangalore-vs-mumbai-indians-55th-match-336012,Ashish Nehra,3,0,21,1,7.00,8,3,0,0,0,Mumbai Indians
1,indian-premier-league-2007-08-313494,royal-challengers-bangalore-vs-mumbai-indians-55th-match-336012,Dilhara Fernando,4,0,18,4,4.50,16,1,1,1,0,Mumbai Indians
1,indian-premier-league-2007-08-313494,royal-challengers-bangalore-vs-mumbai-indians-55th-match-336012,Dhawal Kulkarni,3,0,34,0,11.33,5,3,1,4,1,Mumbai Indians
1,indian-premier-league-2007-08-313494,royal-challengers-bangalore-vs-mumbai-indians-55th-match-336012,Dwayne Smith,4,0,26,3,6.50,11,2,0,1,0,Mumbai Indians
2,indian-premier-league-2007-08-313494,royal-challengers-bangalore-vs-mumbai-indians-55th-match-336012,Anil Kumble,4,0,45,0,11.25,5,5,2,0,0,Royal Challengers Bangalore
2,indian-premier-league-2007-08-313494,royal-challengers-bangalore-vs-mumbai-indians-55th-match-336012,Dale Steyn,4,0,14,1,3.50,18,0,1,3,0,Royal Challengers Bangalore
2,indian-premier-league-2007-08-313494,royal-challengers-bangalore-vs-mumbai-indians-55th-match-336012,Praveen Kumar,2,0,21,0,10.50,6,1,1,2,0,Royal Challengers Bangalore
2,indian-premier-league-2007-08-313494,royal-challengers-bangalore-vs-mumbai-indians-55th-match-336012,Vinay Kumar,3,0,25,0,8.33,9,2,2,0,0,Royal Challengers Bangalore
2,indian-premier-league-2007-08-313494,royal-challengers-bangalore-vs-mumbai-indians-55th-match-336012,Balachandra Akhil,3,0,19,0,6.33,7,2,0,1,0,Royal Challengers Bangalore
