innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2007-08-313494,chennai-super-kings-vs-deccan-chargers-26th-match-336007,Paidikalva Vijaykumar,3,0,17,1,5.66,12,3,0,0,0,Deccan Chargers
1,indian-premier-league-2007-08-313494,chennai-super-kings-vs-deccan-chargers-26th-match-336007,RP Singh,3,0,12,2,4.00,11,1,0,2,0,Deccan Chargers
1,indian-premier-league-2007-08-313494,chennai-super-kings-vs-deccan-chargers-26th-match-336007,Scott Styris,3,0,24,1,8.00,8,1,2,1,0,Deccan Chargers
1,indian-premier-league-2007-08-313494,chennai-super-kings-vs-deccan-chargers-26th-match-336007,Shahid Afridi,3,0,27,1,9.00,6,5,0,0,0,Deccan Chargers
1,indian-premier-league-2007-08-313494,chennai-super-kings-vs-deccan-chargers-26th-match-336007,Sanjay Bangar,4,0,36,1,9.00,9,2,2,0,0,Deccan Chargers
1,indian-premier-league-2007-08-313494,chennai-super-kings-vs-deccan-chargers-26th-match-336007,Pragyan Ojha,4,0,22,1,5.50,10,0,1,1,0,Deccan Chargers
2,indian-premier-league-2007-08-313494,chennai-super-kings-vs-deccan-chargers-26th-match-336007,Makhaya Ntini,4,0,37,0,9.25,10,2,3,0,0,Chennai Super Kings
2,indian-premier-league-2007-08-313494,chennai-super-kings-vs-deccan-chargers-26th-match-336007,Manpreet Gony,3,0,15,1,5.00,9,2,0,0,0,Chennai Super Kings
2,indian-premier-league-2007-08-313494,chennai-super-kings-vs-deccan-chargers-26th-match-336007,Albie Morkel,4,0,26,1,6.50,13,3,1,1,0,Chennai Super Kings
2,indian-premier-league-2007-08-313494,chennai-super-kings-vs-deccan-chargers-26th-match-336007,Joginder Sharma,3,0,45,0,15.00,7,5,3,0,2,Chennai Super Kings
2,indian-premier-league-2007-08-313494,chennai-super-kings-vs-deccan-chargers-26th-match-336007,Muthiah Muralidaran,4,0,24,1,6.00,12,3,0,1,0,Chennai Super Kings
