innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-chennai-super-kings-24th-match-336005,Sohail Tanvir,4,0,14,6,3.50,17,2,0,0,0,Rajasthan Royals
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-chennai-super-kings-24th-match-336005,Shane Watson,4,0,19,1,4.75,18,3,0,2,0,Rajasthan Royals
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-chennai-super-kings-24th-match-336005,Munaf Patel,4,0,16,2,4.00,12,1,0,0,0,Rajasthan Royals
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-chennai-super-kings-24th-match-336005,Siddharth Trivedi,2,0,17,0,8.50,4,2,0,0,0,Rajasthan Royals
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-chennai-super-kings-24th-match-336005,Shane Warne,3,0,29,1,9.66,6,3,1,0,0,Rajasthan Royals
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-chennai-super-kings-24th-match-336005,Yusuf Pathan,2,0,9,0,4.50,6,1,0,0,0,Rajasthan Royals
2,indian-premier-league-2007-08-313494,rajasthan-royals-vs-chennai-super-kings-24th-match-336005,Makhaya Ntini,3,1,17,0,5.66,10,3,0,0,0,Chennai Super Kings
2,indian-premier-league-2007-08-313494,rajasthan-royals-vs-chennai-super-kings-24th-match-336005,Manpreet Gony,3,0,25,0,8.33,8,5,0,0,0,Chennai Super Kings
2,indian-premier-league-2007-08-313494,rajasthan-royals-vs-chennai-super-kings-24th-match-336005,Albie Morkel,1,0,10,0,10.00,4,0,0,3,1,Chennai Super Kings
2,indian-premier-league-2007-08-313494,rajasthan-royals-vs-chennai-super-kings-24th-match-336005,Muthiah Muralidaran,4,0,20,1,5.00,13,0,0,2,0,Chennai Super Kings
2,indian-premier-league-2007-08-313494,rajasthan-royals-vs-chennai-super-kings-24th-match-336005,Suresh Raina,1.2,0,10,0,7.50,2,1,0,0,0,Chennai Super Kings
2,indian-premier-league-2007-08-313494,rajasthan-royals-vs-chennai-super-kings-24th-match-336005,Vidyut Sivaramakrishnan,2,0,22,1,11.00,5,1,2,1,0,Chennai Super Kings
