innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,Adam Gilchrist (c)†,c Rawat b Trivedi,61,49,-,9,1,124.48,Deccan Chargers
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,Herschelle Gibbs,c Rawat b MM Patel,19,20,-,2,0,95.00,Deccan Chargers
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,Scott Styris,c Warne b Pathan,13,11,-,0,1,118.18,Deccan Chargers
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,Rohit Sharma,run out (Warne),5,8,-,0,0,62.50,Deccan Chargers
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,Shahid Afridi,c MM Patel b Warne,1,3,-,0,0,33.33,Deccan Chargers
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,Sanjay Bangar,c Rawat b Watson,3,6,-,0,0,50.00,Deccan Chargers
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,Dwaraka Ravi Teja,lbw b Warne,6,8,-,1,0,75.00,Deccan Chargers
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,Venugopal Rao,not out ,23,11,-,3,1,209.09,Deccan Chargers
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,RP Singh,run out (Rawat/Sohail Tanvir),2,3,-,0,0,66.66,Deccan Chargers
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,Pragyan Ojha,not out ,1,2,-,0,0,50.00,Deccan Chargers
2,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,Graeme Smith,c Ojha b Singh,40,43,-,4,0,93.02,Rajasthan Royals
2,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,Yusuf Pathan,c Gibbs b Ojha,68,37,-,9,2,183.78,Rajasthan Royals
2,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,Mohammad Kaif,not out ,17,14,-,2,0,121.42,Rajasthan Royals
2,indian-premier-league-2007-08-313494,rajasthan-royals-vs-deccan-chargers-30th-match-336011,Shane Watson,not out ,5,2,-,1,0,250.00,Rajasthan Royals
