innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-royal-challengers-bangalore-39th-match-336023,Zaheer Khan,4,0,46,0,11.50,5,6,1,1,0,Royal Challengers Bangalore
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-royal-challengers-bangalore-39th-match-336023,Praveen Kumar,4,0,28,0,7.00,12,2,0,2,0,Royal Challengers Bangalore
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-royal-challengers-bangalore-39th-match-336023,Jacques Kallis,4,0,39,0,9.75,6,5,0,1,0,Royal Challengers Bangalore
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-royal-challengers-bangalore-39th-match-336023,Abdur Razzak,2,0,29,0,14.50,5,3,1,1,1,Royal Challengers Bangalore
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-royal-challengers-bangalore-39th-match-336023,Anil Kumble,4,0,32,1,8.00,9,4,1,0,0,Royal Challengers Bangalore
1,indian-premier-league-2007-08-313494,rajasthan-royals-vs-royal-challengers-bangalore-39th-match-336023,Virat Kohli,2,0,16,0,8.00,2,1,0,1,0,Royal Challengers Bangalore
2,indian-premier-league-2007-08-313494,rajasthan-royals-vs-royal-challengers-bangalore-39th-match-336023,Sohail Tanvir,4,0,10,3,2.50,18,0,0,3,0,Rajasthan Royals
2,indian-premier-league-2007-08-313494,rajasthan-royals-vs-royal-challengers-bangalore-39th-match-336023,Munaf Patel,4,0,21,2,5.25,12,3,0,0,0,Rajasthan Royals
2,indian-premier-league-2007-08-313494,rajasthan-royals-vs-royal-challengers-bangalore-39th-match-336023,Shane Watson,2,0,6,0,3.00,7,0,0,1,0,Rajasthan Royals
2,indian-premier-league-2007-08-313494,rajasthan-royals-vs-royal-challengers-bangalore-39th-match-336023,Shane Warne,4,0,23,3,5.75,9,2,0,0,0,Rajasthan Royals
2,indian-premier-league-2007-08-313494,rajasthan-royals-vs-royal-challengers-bangalore-39th-match-336023,Siddharth Trivedi,2,0,23,1,11.50,3,2,1,1,0,Rajasthan Royals
2,indian-premier-league-2007-08-313494,rajasthan-royals-vs-royal-challengers-bangalore-39th-match-336023,Yusuf Pathan,2,0,28,0,14.00,5,0,4,0,0,Rajasthan Royals
2,indian-premier-league-2007-08-313494,rajasthan-royals-vs-royal-challengers-bangalore-39th-match-336023,Ravindra Jadeja,2,0,21,0,10.50,5,3,1,0,0,Rajasthan Royals
