innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2007-08-313494,chennai-super-kings-vs-mumbai-indians-8th-match-335989,Shaun Pollock,3,0,32,0,10.66,8,5,1,1,0,Mumbai Indians
1,indian-premier-league-2007-08-313494,chennai-super-kings-vs-mumbai-indians-8th-match-335989,Ashish Nehra,4,0,35,1,8.75,12,6,0,2,1,Mumbai Indians
1,indian-premier-league-2007-08-313494,chennai-super-kings-vs-mumbai-indians-8th-match-335989,Dhawal Kulkarni,3,0,25,1,8.33,7,4,0,0,1,Mumbai Indians
1,indian-premier-league-2007-08-313494,chennai-super-kings-vs-mumbai-indians-8th-match-335989,Harbhajan Singh,2,0,14,0,7.00,3,0,1,0,0,Mumbai Indians
1,indian-premier-league-2007-08-313494,chennai-super-kings-vs-mumbai-indians-8th-match-335989,Dwayne Bravo,3,0,36,0,12.00,4,5,1,1,0,Mumbai Indians
1,indian-premier-league-2007-08-313494,chennai-super-kings-vs-mumbai-indians-8th-match-335989,Vikrant Yeligati,1,0,16,0,16.00,1,2,0,1,0,Mumbai Indians
1,indian-premier-league-2007-08-313494,chennai-super-kings-vs-mumbai-indians-8th-match-335989,Abhishek Nayar,1,0,14,0,14.00,2,0,2,0,0,Mumbai Indians
1,indian-premier-league-2007-08-313494,chennai-super-kings-vs-mumbai-indians-8th-match-335989,Musavir Khote,3,0,29,2,9.66,4,2,1,0,0,Mumbai Indians
2,indian-premier-league-2007-08-313494,chennai-super-kings-vs-mumbai-indians-8th-match-335989,Jacob Oram,4,0,53,0,13.25,7,6,3,2,0,Chennai Super Kings
2,indian-premier-league-2007-08-313494,chennai-super-kings-vs-mumbai-indians-8th-match-335989,Manpreet Gony,4,1,18,1,4.50,14,2,0,0,1,Chennai Super Kings
2,indian-premier-league-2007-08-313494,chennai-super-kings-vs-mumbai-indians-8th-match-335989,Joginder Sharma,4,0,29,2,7.25,8,3,0,0,1,Chennai Super Kings
2,indian-premier-league-2007-08-313494,chennai-super-kings-vs-mumbai-indians-8th-match-335989,Palani  Amarnath,4,0,57,1,14.25,6,6,3,0,0,Chennai Super Kings
2,indian-premier-league-2007-08-313494,chennai-super-kings-vs-mumbai-indians-8th-match-335989,Muthiah Muralidaran,4,0,40,2,10.00,5,2,2,4,0,Chennai Super Kings
