innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2007-08-313494,chennai-super-kings-vs-kings-xi-punjab-31st-match-336013,Vidyut Sivaramakrishnan,c Jayawardene b Sreesanth,8,4,-,2,0,200.00,Chennai Super Kings
1,indian-premier-league-2007-08-313494,chennai-super-kings-vs-kings-xi-punjab-31st-match-336013,Stephen Fleming,c Goel b Sreesanth,1,4,-,0,0,25.00,Chennai Super Kings
1,indian-premier-league-2007-08-313494,chennai-super-kings-vs-kings-xi-punjab-31st-match-336013,Suresh Raina,c Marsh b Chawla,26,17,-,4,0,152.94,Chennai Super Kings
1,indian-premier-league-2007-08-313494,chennai-super-kings-vs-kings-xi-punjab-31st-match-336013,S Badrinath,c Yuvraj Singh b Singh,64,47,-,6,3,136.17,Chennai Super Kings
1,indian-premier-league-2007-08-313494,chennai-super-kings-vs-kings-xi-punjab-31st-match-336013,MS Dhoni (c)†,not out ,60,43,-,2,4,139.53,Chennai Super Kings
1,indian-premier-league-2007-08-313494,chennai-super-kings-vs-kings-xi-punjab-31st-match-336013,Albie Morkel,not out ,7,6,-,0,0,116.66,Chennai Super Kings
2,indian-premier-league-2007-08-313494,chennai-super-kings-vs-kings-xi-punjab-31st-match-336013,Shaun Marsh,c Amarnath b Balaji,58,38,-,3,4,152.63,Kings XI Punjab
2,indian-premier-league-2007-08-313494,chennai-super-kings-vs-kings-xi-punjab-31st-match-336013,James Hopes,c Dhoni b Morkel,14,7,-,1,1,200.00,Kings XI Punjab
2,indian-premier-league-2007-08-313494,chennai-super-kings-vs-kings-xi-punjab-31st-match-336013,Karan Goel,c Morkel b Gony,1,7,-,0,0,14.28,Kings XI Punjab
2,indian-premier-league-2007-08-313494,chennai-super-kings-vs-kings-xi-punjab-31st-match-336013,Ramnaresh Sarwan, b Balaji,20,22,-,0,0,90.90,Kings XI Punjab
2,indian-premier-league-2007-08-313494,chennai-super-kings-vs-kings-xi-punjab-31st-match-336013,Yuvraj Singh (c),c Fleming b Amarnath,2,5,-,0,0,40.00,Kings XI Punjab
2,indian-premier-league-2007-08-313494,chennai-super-kings-vs-kings-xi-punjab-31st-match-336013,Mahela Jayawardene,c Vidyut b Muralidaran,8,6,-,0,1,133.33,Kings XI Punjab
2,indian-premier-league-2007-08-313494,chennai-super-kings-vs-kings-xi-punjab-31st-match-336013,Irfan Pathan,c Raina b Balaji,40,18,-,3,3,222.22,Kings XI Punjab
2,indian-premier-league-2007-08-313494,chennai-super-kings-vs-kings-xi-punjab-31st-match-336013,Piyush Chawla,c Kapugedera b Balaji,17,15,-,1,1,113.33,Kings XI Punjab
2,indian-premier-league-2007-08-313494,chennai-super-kings-vs-kings-xi-punjab-31st-match-336013,Sreesanth,not out ,0,0,-,0,0,-,Kings XI Punjab
2,indian-premier-league-2007-08-313494,chennai-super-kings-vs-kings-xi-punjab-31st-match-336013,Vikram Singh,c Dhoni b Balaji,0,1,-,0,0,0.00,Kings XI Punjab
2,indian-premier-league-2007-08-313494,chennai-super-kings-vs-kings-xi-punjab-31st-match-336013,Uday Kaul,not out ,0,1,-,0,0,0.00,Kings XI Punjab
