innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2007-08-313494,deccan-chargers-vs-chennai-super-kings-54th-match-336037,Makhaya Ntini,4,0,24,1,6.00,13,2,1,1,0,Chennai Super Kings
1,indian-premier-league-2007-08-313494,deccan-chargers-vs-chennai-super-kings-54th-match-336037,Manpreet Gony,4,0,21,1,5.25,14,3,0,0,0,Chennai Super Kings
1,indian-premier-league-2007-08-313494,deccan-chargers-vs-chennai-super-kings-54th-match-336037,Albie Morkel,4,0,37,2,9.25,5,3,1,3,0,Chennai Super Kings
1,indian-premier-league-2007-08-313494,deccan-chargers-vs-chennai-super-kings-54th-match-336037,Muthiah Muralidaran,4,0,22,1,5.50,9,1,0,2,0,Chennai Super Kings
1,indian-premier-league-2007-08-313494,deccan-chargers-vs-chennai-super-kings-54th-match-336037,Lakshmipathy Balaji,4,0,34,2,8.50,8,4,1,0,0,Chennai Super Kings
2,indian-premier-league-2007-08-313494,deccan-chargers-vs-chennai-super-kings-54th-match-336037,RP Singh,4,0,32,0,8.00,12,5,0,3,0,Deccan Chargers
2,indian-premier-league-2007-08-313494,deccan-chargers-vs-chennai-super-kings-54th-match-336037,Paidikalva Vijaykumar,3.2,0,32,1,9.60,7,4,1,1,0,Deccan Chargers
2,indian-premier-league-2007-08-313494,deccan-chargers-vs-chennai-super-kings-54th-match-336037,Shahid Afridi,3,0,19,0,6.33,9,1,1,2,0,Deccan Chargers
2,indian-premier-league-2007-08-313494,deccan-chargers-vs-chennai-super-kings-54th-match-336037,PM Sarvesh Kumar,2,0,18,1,9.00,6,4,0,0,0,Deccan Chargers
2,indian-premier-league-2007-08-313494,deccan-chargers-vs-chennai-super-kings-54th-match-336037,Pragyan Ojha,4,0,28,1,7.00,9,1,1,2,0,Deccan Chargers
2,indian-premier-league-2007-08-313494,deccan-chargers-vs-chennai-super-kings-54th-match-336037,Scott Styris,3,0,16,0,5.33,6,1,0,0,0,Deccan Chargers
