innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2007-08-313494,deccan-chargers-vs-kolkata-knight-riders-32nd-match-336014,Chaminda Vaas,3,0,36,1,12.00,5,4,2,0,0,Deccan Chargers
1,indian-premier-league-2007-08-313494,deccan-chargers-vs-kolkata-knight-riders-32nd-match-336014,Paidikalva Vijaykumar,3,0,21,1,7.00,8,2,0,0,1,Deccan Chargers
1,indian-premier-league-2007-08-313494,deccan-chargers-vs-kolkata-knight-riders-32nd-match-336014,Scott Styris,3,0,28,0,9.33,9,3,2,0,0,Deccan Chargers
1,indian-premier-league-2007-08-313494,deccan-chargers-vs-kolkata-knight-riders-32nd-match-336014,RP Singh,4,0,59,1,14.75,5,7,2,1,0,Deccan Chargers
1,indian-premier-league-2007-08-313494,deccan-chargers-vs-kolkata-knight-riders-32nd-match-336014,Venugopal Rao,4,0,24,0,6.00,10,2,0,1,0,Deccan Chargers
1,indian-premier-league-2007-08-313494,deccan-chargers-vs-kolkata-knight-riders-32nd-match-336014,Sanjay Bangar,1,0,10,0,10.00,2,2,0,0,0,Deccan Chargers
1,indian-premier-league-2007-08-313494,deccan-chargers-vs-kolkata-knight-riders-32nd-match-336014,Pragyan Ojha,2,0,25,0,12.50,4,2,2,1,0,Deccan Chargers
2,indian-premier-league-2007-08-313494,deccan-chargers-vs-kolkata-knight-riders-32nd-match-336014,Ashok Dinda,4,0,33,3,8.25,12,6,0,1,0,Kolkata Knight Riders
2,indian-premier-league-2007-08-313494,deccan-chargers-vs-kolkata-knight-riders-32nd-match-336014,Ishant Sharma,3,0,27,0,9.00,8,4,1,0,0,Kolkata Knight Riders
2,indian-premier-league-2007-08-313494,deccan-chargers-vs-kolkata-knight-riders-32nd-match-336014,Umar Gul,4,0,43,1,10.75,9,3,2,3,3,Kolkata Knight Riders
2,indian-premier-league-2007-08-313494,deccan-chargers-vs-kolkata-knight-riders-32nd-match-336014,Sourav Ganguly,4,0,25,2,6.25,11,0,2,0,0,Kolkata Knight Riders
2,indian-premier-league-2007-08-313494,deccan-chargers-vs-kolkata-knight-riders-32nd-match-336014,Murali Kartik,3,0,29,0,9.66,8,1,3,0,0,Kolkata Knight Riders
2,indian-premier-league-2007-08-313494,deccan-chargers-vs-kolkata-knight-riders-32nd-match-336014,Laxmi Shukla,2,0,16,1,8.00,5,2,0,0,1,Kolkata Knight Riders
